"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","LIVE.DEAD.Blue.A","BV421.A","eFluor.450.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","UV.A","Violet.A","Blue.A","YellowGreen.A","Red.A","UV...Violet...Blue...YellowGreen...Red.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"458",30.6809998,531664,613527.563,1158626,1494772,277300,341434.469,1943.67859,1031.66064,1846.43616,6567.02686,1818.17065,45213.75,548.599609,8136.7334,888.756226,7397.74854,4617.74902,663.669373,385.123383,-621.16827,-190.59625,2169.14478,887.003357,5811.19824,-369.82938,-68.777931,5748.18066,"(481.9, 237.08, 439.23, 1146.66, 1840.6, 3470.66, 6056.92, 3762.56, 11304.62, 4950.03, 1747.23, 1582.83, 1584.91, 1080.16, 1034.4, 1530.08)","(6757.8, 8257.88, 8513.55, 9700.55, 9290.7, 7387.64, 9248.23, 48507.92, 28133.93, 27970.19, 8298.89, 7380.94, 10634.59, 7136.93, 7701.83, 2970.08)","(7077.77, 9274.07, 8425.86, 8234.91, 4817.7, 3659.52, 1207.04, 2430.56, 1268.02, 712.51, 960.73, 2139.99, 3104.46, 3972.5)","(24469.2, 10492.8, 8827.28, 4493.58, 2067.54, 2571.91, 3382.98, 3079.87, 7791.67, 4026.04)","(149.79, 245.04, 892.77, 2193.82, 1813.11, 3783.12, 7099.15, 3581.47)","(481.9, 237.08, 439.23, 1146.66, 1840.6, 3470.66, 6056.92, 3762.56, 11304.62, 4950.03, 1747.23, 1582.83, 1584.91, 1080.16, 1034.4, 1530.08, 6757.8, 8257.88, 8513.55, 9700.55, 9290.7, 7387.64, 9248.23, 48507.92, 28133.93, 27970.19, 8298.89, 7380.94, 10634.59, 7136.93, 7701.83, 2970.08, 7077.77, 9274.07, 8425.86, 8234.91, 4817.7, 3659.52, 1207.04, 2430.56, 1268.02, 712.51, 960.73, 2139.99, 3104.46, 3972.5, 24469.2, 10492.8, 8827.28, 4493.58, 2067.54, 2571.91, 3382.98, 3079.87, 7791.67, 4026.04, 149.79, 245.04, 892.77, 2193.82, 1813.11, 3783.12, 7099.15, 3581.47)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"459",30.7708988,359398,429016.594,1337218,1709852.38,304888,381115.938,1888.1571,1201.67822,17.7208862,6265.18408,-46.613892,30226.2266,682.920532,4345.71094,-168.89597,11075.9375,2879.65454,998.989197,577.648682,1242.48193,167.7668,1829.25732,863.405579,7314.68164,319.805695,-317.41669,8275.71484,"(460.53, 322.57, 830.01, 1116.31, 1429.66, 2897.78, 3910.27, 2518.61, 7724.15, 3223.31, 1309.88, 800.46, 1007.13, 834.14, 1389.33, 291.94)","(4605.96, 4171.73, 4809.89, 7413.71, 6223.98, 5309.06, 6641.94, 31784.9, 18189.4, 18417.31, 6067.43, 4200, 5951.41, 4550.05, 4659.99, 2067.21)","(11475.6, 10400.29, 8779.68, 5685.6, 4702.63, 2638.79, 1466.35, 1032, 1668.33, 1264.46, 747.89, 2992.53, 3701.24, 3232.15)","(18219.9, 8654.5, 6170.57, 2666.48, 2771.85, 2094.8, 1873.04, 3608.87, 9821.53, 5392.92)","(280.23, 1064.98, 654.18, 1661.74, 980.55, 4118.41, 9704.21, 3691.93)","(460.53, 322.57, 830.01, 1116.31, 1429.66, 2897.78, 3910.27, 2518.61, 7724.15, 3223.31, 1309.88, 800.46, 1007.13, 834.14, 1389.33, 291.94, 4605.96, 4171.73, 4809.89, 7413.71, 6223.98, 5309.06, 6641.94, 31784.9, 18189.4, 18417.31, 6067.43, 4200, 5951.41, 4550.05, 4659.99, 2067.21, 11475.6, 10400.29, 8779.68, 5685.6, 4702.63, 2638.79, 1466.35, 1032, 1668.33, 1264.46, 747.89, 2992.53, 3701.24, 3232.15, 18219.9, 8654.5, 6170.57, 2666.48, 2771.85, 2094.8, 1873.04, 3608.87, 9821.53, 5392.92, 280.23, 1064.98, 654.18, 1661.74, 980.55, 4118.41, 9704.21, 3691.93)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"460",30.7938995,498330,565221,912582,1166657.5,379138,450182.313,884.531189,968.639587,787.523315,7624.60449,-775.65125,1899.18262,541.981445,3517.53906,1154.41455,4464.95459,7857.24365,3411.06006,264.278137,-1570.8893,69911.7891,1438.43579,3496.08203,12023.0576,320.622284,517.818054,4497.62207,"(-178.26, 10.12, 652.32, 480.59, 778.35, 1915.79, 3089.08, 2188.68, 2524.03, 3121.52, 1574.08, 1387.14, 1168.75, 1310.08, 771.67, 931.39)","(1301.48, 1573.15, 2381.42, 8087.76, 6484, 5200.88, 5892.29, 5300.84, 5944.26, 12407.23, 5184.11, 4298.52, 5079.92, 4935.44, 5976.39, 2135.09)","(4942.76, 6208.89, 10112.45, 14856.92, 18564.61, 36388.41, 16346.72, 14889.18, 11997.08, 6132.44, 4128.2, 5677.75, 8151.84, 7092.5)","(22575.83, 33063.34, 70893.76, 30152.21, 25055.08, 18504.74, 18118.52, 9747.83, 17955.78, 9759.44)","(861.66, 1285.7, 1265.43, 1913.3, 1997.73, 3720.91, 6067.12, 3137.92)","(-178.26, 10.12, 652.32, 480.59, 778.35, 1915.79, 3089.08, 2188.68, 2524.03, 3121.52, 1574.08, 1387.14, 1168.75, 1310.08, 771.67, 931.39, 1301.48, 1573.15, 2381.42, 8087.76, 6484, 5200.88, 5892.29, 5300.84, 5944.26, 12407.23, 5184.11, 4298.52, 5079.92, 4935.44, 5976.39, 2135.09, 4942.76, 6208.89, 10112.45, 14856.92, 18564.61, 36388.41, 16346.72, 14889.18, 11997.08, 6132.44, 4128.2, 5677.75, 8151.84, 7092.5, 22575.83, 33063.34, 70893.76, 30152.21, 25055.08, 18504.74, 18118.52, 9747.83, 17955.78, 9759.44, 861.66, 1285.7, 1265.43, 1913.3, 1997.73, 3720.91, 6067.12, 3137.92)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"461",30.8186989,507995,587733.375,1106971,1480518.63,276597,350771.281,2225.20044,964.770569,6584.61133,5508.19336,1771.04773,43534.8164,585.360962,6436.146,441.274597,5349.44092,6646.65039,-109.12712,198.063263,282.510925,-277.62604,2255.70483,812.930725,4780.77344,298.844452,321.335754,10036.8281,"(507.58, -124.36, 1338.35, 1584.08, 2074.77, 3657.05, 5378.4, 4077.55, 11004.53, 4162.75, 1478.47, 1012.17, 1092.67, 1103.64, 2030.33, 962.7)","(7009.99, 12536.98, 11919.72, 10607.82, 10385.44, 6753.19, 8482.2, 46064.71, 27943.13, 26357.45, 8633.55, 5583.6, 8899.12, 5741.18, 6518.58, 2933.79)","(5994.62, 6730.31, 9862.89, 9212.26, 5554.68, 3621.65, 1756.67, 787.7, 1313.69, 1011.18, 507.64, 752.07, 2709.72, 2731.09)","(24407.31, 11308.97, 8584.1, 3749.3, 2300.21, 2106.8, 3376.64, 2043.64, 8195.15, 4154.13)","(403.72, 735.48, 1249.61, 2464.74, 2245, 4987.56, 11865.62, 4599.66)","(507.58, -124.36, 1338.35, 1584.08, 2074.77, 3657.05, 5378.4, 4077.55, 11004.53, 4162.75, 1478.47, 1012.17, 1092.67, 1103.64, 2030.33, 962.7, 7009.99, 12536.98, 11919.72, 10607.82, 10385.44, 6753.19, 8482.2, 46064.71, 27943.13, 26357.45, 8633.55, 5583.6, 8899.12, 5741.18, 6518.58, 2933.79, 5994.62, 6730.31, 9862.89, 9212.26, 5554.68, 3621.65, 1756.67, 787.7, 1313.69, 1011.18, 507.64, 752.07, 2709.72, 2731.09, 24407.31, 11308.97, 8584.1, 3749.3, 2300.21, 2106.8, 3376.64, 2043.64, 8195.15, 4154.13, 403.72, 735.48, 1249.61, 2464.74, 2245, 4987.56, 11865.62, 4599.66)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"462",31.1826992,613770,713039,1002315,1265944.75,288291,359421.469,1953.23047,1156.54492,1595.271,20241.709,-123.04382,1897.00806,778.65332,6603.9707,-217.62314,648.199341,4004.73218,5316.82324,5745.0835,-2238.0259,67133,1728.46887,1243.94617,13898.8174,534.792114,-184.56125,6258.71533,"(157.65, -409.43, 727.95, 1466.79, 1918.61, 4690.63, 7749.68, 3917.19, 3958.19, 3607.89, 2384.52, 2308.96, 1552.79, 2764.08, 2988.94, 1438.62)","(1946.79, 2137.72, 7885.69, 21043.61, 20279.63, 16215.15, 15837.53, 9081.5, 9028.99, 15960.4, 7164.33, 9206.91, 11440.71, 7830.32, 7782.09, 3543.16)","(3043.15, 1569.91, 5609.44, 10707.98, 15570.03, 32798.65, 15357.3, 18626.19, 17343.05, 9306.93, 5922.41, 7919.23, 9901.59, 7992.69)","(18044.87, 30837.81, 67558.68, 29303.75, 26504.48, 18744.73, 16618.06, 10705.25, 20536.02, 10300.07)","(600.55, 3258.6, 4867.25, 3385.76, 3379.86, 5474.84, 8985.86, 3594.99)","(157.65, -409.43, 727.95, 1466.79, 1918.61, 4690.63, 7749.68, 3917.19, 3958.19, 3607.89, 2384.52, 2308.96, 1552.79, 2764.08, 2988.94, 1438.62, 1946.79, 2137.72, 7885.69, 21043.61, 20279.63, 16215.15, 15837.53, 9081.5, 9028.99, 15960.4, 7164.33, 9206.91, 11440.71, 7830.32, 7782.09, 3543.16, 3043.15, 1569.91, 5609.44, 10707.98, 15570.03, 32798.65, 15357.3, 18626.19, 17343.05, 9306.93, 5922.41, 7919.23, 9901.59, 7992.69, 18044.87, 30837.81, 67558.68, 29303.75, 26504.48, 18744.73, 16618.06, 10705.25, 20536.02, 10300.07, 600.55, 3258.6, 4867.25, 3385.76, 3379.86, 5474.84, 8985.86, 3594.99)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"463",31.1927986,742096,919731.813,1117093,1544746.63,616151,789216.25,2151.42944,703.448181,1170.9613,-129.84253,2839.87988,45830.3047,264.410828,984.559204,506.704803,3117.20313,10723.3311,551.675293,614.074341,-404.64398,650.765503,1712.85071,707.201233,565.559021,78.1766052,515.766418,1675.922,"(350.31, 290.7, 938.76, 1404.56, 1304.94, 1976.29, 4387.48, 3198.69, 11440.71, 4633.23, 800.4, 696.09, 504.23, 643.34, 143.68, 90.7)","(5749.26, 6091.49, 5798.66, 2192.78, 4071.76, 1014.25, 4085.63, 46356.01, 28366.6, 27000.04, 8438.34, 4525.25, 3613.98, 1869.33, 2195.44, 962.92)","(3701.47, 3824.26, 11683.51, 11140.96, 7846.92, 5177.82, 2144.99, 1401.51, 1254.62, 649.89, 583.33, 909.05, 600.99, 633.35)","(25388.17, 11141.33, 10143.98, 3031.97, 2828.83, 1716.57, 2116.03, 1580.9, 1382.69, 286.14)","(544.5, 100.81, 260.54, 570.16, 1086.03, 784.84, 2138.91, 884.78)","(350.31, 290.7, 938.76, 1404.56, 1304.94, 1976.29, 4387.48, 3198.69, 11440.71, 4633.23, 800.4, 696.09, 504.23, 643.34, 143.68, 90.7, 5749.26, 6091.49, 5798.66, 2192.78, 4071.76, 1014.25, 4085.63, 46356.01, 28366.6, 27000.04, 8438.34, 4525.25, 3613.98, 1869.33, 2195.44, 962.92, 3701.47, 3824.26, 11683.51, 11140.96, 7846.92, 5177.82, 2144.99, 1401.51, 1254.62, 649.89, 583.33, 909.05, 600.99, 633.35, 25388.17, 11141.33, 10143.98, 3031.97, 2828.83, 1716.57, 2116.03, 1580.9, 1382.69, 286.14, 544.5, 100.81, 260.54, 570.16, 1086.03, 784.84, 2138.91, 884.78)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"464",31.2129002,633147,779901.688,1298554,1771121.63,474181,619541.563,2358.37598,335.95166,6212.17773,13570.9053,1035.77368,1772.12073,2231.10498,6381.7168,-861.48193,4375.45898,10755.1357,254.796249,602.218262,-2182.4949,62426.9023,1015.70068,1402.97717,9094.88477,848.197937,288.786774,77933.1484,"(-18.56, 135.23, 882.64, 930.22, 2495.47, 4123.25, 6406.16, 3894.77, 3523.48, 3100.62, 1583.35, 1054.45, 1236.03, 2068.65, 4457.64, 3878.65)","(1587.34, 6067.39, 9259.08, 16876.45, 15308.91, 12429.27, 12820.22, 9147.15, 7187.66, 15482.35, 5533.12, 5463.11, 8676.68, 8565.86, 15067.91, 7065.96)","(6568.75, 6647.01, 13122.59, 15142.82, 18835.07, 34023.65, 13920.41, 11013.99, 10421.06, 4842.17, 3039.7, 5536.81, 7335.3, 6617.47)","(17429.12, 28374.7, 62731.97, 27861.87, 19951.03, 14772.31, 14867.73, 11903.67, 30918.54, 17295.06)","(2931.03, 3153.35, 2353.04, 3314.22, 7375.18, 37278.85, 79261.63, 37197.7)","(-18.56, 135.23, 882.64, 930.22, 2495.47, 4123.25, 6406.16, 3894.77, 3523.48, 3100.62, 1583.35, 1054.45, 1236.03, 2068.65, 4457.64, 3878.65, 1587.34, 6067.39, 9259.08, 16876.45, 15308.91, 12429.27, 12820.22, 9147.15, 7187.66, 15482.35, 5533.12, 5463.11, 8676.68, 8565.86, 15067.91, 7065.96, 6568.75, 6647.01, 13122.59, 15142.82, 18835.07, 34023.65, 13920.41, 11013.99, 10421.06, 4842.17, 3039.7, 5536.81, 7335.3, 6617.47, 17429.12, 28374.7, 62731.97, 27861.87, 19951.03, 14772.31, 14867.73, 11903.67, 30918.54, 17295.06, 2931.03, 3153.35, 2353.04, 3314.22, 7375.18, 37278.85, 79261.63, 37197.7)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"465",31.2280998,384864,466129.688,1305176,1668294.75,332428,418982.188,1521.56677,1125.80518,2860.44067,8038.45654,1478.4043,59965.8789,326.588074,6648.88477,78.1699524,8128.27832,3544.41699,1440.2467,206.237549,-672.67188,466.806641,1247.29797,2029.59558,7173.31299,143.414215,663.725891,42971.3789,"(281.52, 43.43, 875.96, 1311.13, 1232.05, 3107.02, 4518.74, 3044.89, 13186.28, 5319.73, 1514.92, 831.54, 1609.05, 908.7, 1929.15, 2131.9)","(7975.86, 11918.79, 10089.9, 11455.47, 11367.09, 8918.85, 10510.82, 63087.43, 38157.95, 35564.69, 11594.1, 8019.58, 9968.25, 8021.49, 11467.6, 5730.59)","(9597.62, 7163.5, 8450.98, 8912.77, 5779.48, 4102.58, 2318.83, 1959.55, 1592.52, 1185.73, 861.69, 2859.03, 4485.19, 4405.12)","(33651.72, 15794.27, 12089.21, 5803.27, 4287.87, 3030, 5085.67, 5923.19, 18366.99, 9742.6)","(1707, 1508.54, 1426.05, 3133.7, 4976.06, 20792.4, 44596.09, 20556.1)","(281.52, 43.43, 875.96, 1311.13, 1232.05, 3107.02, 4518.74, 3044.89, 13186.28, 5319.73, 1514.92, 831.54, 1609.05, 908.7, 1929.15, 2131.9, 7975.86, 11918.79, 10089.9, 11455.47, 11367.09, 8918.85, 10510.82, 63087.43, 38157.95, 35564.69, 11594.1, 8019.58, 9968.25, 8021.49, 11467.6, 5730.59, 9597.62, 7163.5, 8450.98, 8912.77, 5779.48, 4102.58, 2318.83, 1959.55, 1592.52, 1185.73, 861.69, 2859.03, 4485.19, 4405.12, 33651.72, 15794.27, 12089.21, 5803.27, 4287.87, 3030, 5085.67, 5923.19, 18366.99, 9742.6, 1707, 1508.54, 1426.05, 3133.7, 4976.06, 20792.4, 44596.09, 20556.1)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"466",31.4197998,518029,592369,1201847,1577198.5,385928,473044.094,2132.86084,1821.98022,746.105164,3914.56787,1458.99194,80016.2422,-63.226196,9733.89648,1863.23999,7467.07861,6931.53516,1065.29736,357.713318,-2042.599,1314.58362,1308.98169,518.108887,8103.90039,1222.34607,-92.829536,41182.0547,"(-0.38, -156, 1302.89, 1831.56, 2295.16, 3033.89, 4843.63, 3769.5, 17679.59, 7106.36, 2703.09, 1772.65, 2341.89, 2119.9, 3227.26, 3275.15)","(11477.49, 10655.09, 12586.3, 7415.33, 7426.04, 5246.06, 8147.65, 81637.89, 48336.68, 46549.55, 15259.34, 9621.77, 13683.65, 10996.43, 15078.66, 6346.06)","(8134.89, 7874.02, 11101.31, 11846.32, 7848.18, 5989.06, 2375.7, 1708.49, 1944.85, 1222.77, 894.27, 2794.29, 5286.72, 4917.56)","(41898.04, 19679.94, 16496.83, 7185.28, 5437.55, 3771.44, 4726.86, 5423.93, 18284.01, 10657.63)","(2332.66, 2139.62, 2807.78, 3757.04, 4749.54, 19749.5, 43555.23, 19803.07)","(-0.38, -156, 1302.89, 1831.56, 2295.16, 3033.89, 4843.63, 3769.5, 17679.59, 7106.36, 2703.09, 1772.65, 2341.89, 2119.9, 3227.26, 3275.15, 11477.49, 10655.09, 12586.3, 7415.33, 7426.04, 5246.06, 8147.65, 81637.89, 48336.68, 46549.55, 15259.34, 9621.77, 13683.65, 10996.43, 15078.66, 6346.06, 8134.89, 7874.02, 11101.31, 11846.32, 7848.18, 5989.06, 2375.7, 1708.49, 1944.85, 1222.77, 894.27, 2794.29, 5286.72, 4917.56, 41898.04, 19679.94, 16496.83, 7185.28, 5437.55, 3771.44, 4726.86, 5423.93, 18284.01, 10657.63, 2332.66, 2139.62, 2807.78, 3757.04, 4749.54, 19749.5, 43555.23, 19803.07)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"467",31.4222984,559643,630586.25,941583,1164335.25,283472,333493.313,1383.96899,105.636414,2530.4043,20844.7402,660.37738,1402.93982,1242.87427,-340.12918,160.28923,1605.77942,5532.77832,9658.10449,23078.3008,-1642.7238,41881.25,1268.19983,858.321777,25662.752,-85.937569,838.602356,247.671173,"(-100.99, 588.55, 909.98, 1012.15, 1611.23, 4690.17, 7352.1, 4249.64, 3217.03, 2811.97, 2285.2, 3466.37, 2189.74, 3729.17, 2336.69, 2235.19)","(554.4, 1321.04, 7988.83, 21133.79, 21906.61, 17707.23, 17383.57, 9640.51, 9101.43, 12834.51, 10363.92, 16922.44, 13391.57, 9784.72, 10367.21, 4103.01)","(2825.47, 3632.94, 7993.91, 8787.63, 11514.41, 22512.37, 13545.01, 25646.7, 33750.99, 15752.75, 10454.12, 15915.09, 18725.28, 16283.39)","(12241.56, 19162.1, 42028, 19307.23, 23622.51, 15476.7, 13976.15, 12923.3, 30143.66, 15386.12)","(618.13, 7440.76, 10186.52, 7872.22, 5567.94, 4884.52, 5853.5, 2529.78)","(-100.99, 588.55, 909.98, 1012.15, 1611.23, 4690.17, 7352.1, 4249.64, 3217.03, 2811.97, 2285.2, 3466.37, 2189.74, 3729.17, 2336.69, 2235.19, 554.4, 1321.04, 7988.83, 21133.79, 21906.61, 17707.23, 17383.57, 9640.51, 9101.43, 12834.51, 10363.92, 16922.44, 13391.57, 9784.72, 10367.21, 4103.01, 2825.47, 3632.94, 7993.91, 8787.63, 11514.41, 22512.37, 13545.01, 25646.7, 33750.99, 15752.75, 10454.12, 15915.09, 18725.28, 16283.39, 12241.56, 19162.1, 42028, 19307.23, 23622.51, 15476.7, 13976.15, 12923.3, 30143.66, 15386.12, 618.13, 7440.76, 10186.52, 7872.22, 5567.94, 4884.52, 5853.5, 2529.78)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"468",31.4792995,528954,650755.688,1062985,1485313,304629,407105.594,1482.86121,1079.7218,1532.85229,23008.7422,-797.58728,2084.71948,924.362122,5539.22168,-168.17606,2252.51123,7514.98389,158.579819,353.437561,-340.71005,47626.7031,2330.67285,1404.41113,25994.5605,1380.57544,387.974121,61973.9609,"(-316.21, 170.75, 828.72, 1199.7, 2278.89, 4618.43, 8670.03, 4259.17, 3693.38, 2505.82, 1157.58, 777.91, 742.38, 1728.11, 4530.69, 2741.2)","(1621.08, 2702.08, 7833.49, 23165.47, 23253.67, 17900.64, 17621.98, 10943.03, 7997.47, 11945.8, 4293.92, 4502.72, 6719.23, 6971.73, 14838.94, 6791.78)","(4026.31, 5279.79, 9227.53, 11508.27, 13570.99, 27090.99, 11786.69, 8488.04, 7372.34, 3817.94, 3115.62, 9242.19, 16318.31, 13758.18)","(15923.02, 22363.47, 47907.3, 21991.07, 16300.79, 12135, 12516.13, 13810.48, 42435.6, 24426.14)","(2993.76, 3107.52, 2665.35, 4183.97, 5518.32, 30016.71, 65864.1, 29330.33)","(-316.21, 170.75, 828.72, 1199.7, 2278.89, 4618.43, 8670.03, 4259.17, 3693.38, 2505.82, 1157.58, 777.91, 742.38, 1728.11, 4530.69, 2741.2, 1621.08, 2702.08, 7833.49, 23165.47, 23253.67, 17900.64, 17621.98, 10943.03, 7997.47, 11945.8, 4293.92, 4502.72, 6719.23, 6971.73, 14838.94, 6791.78, 4026.31, 5279.79, 9227.53, 11508.27, 13570.99, 27090.99, 11786.69, 8488.04, 7372.34, 3817.94, 3115.62, 9242.19, 16318.31, 13758.18, 15923.02, 22363.47, 47907.3, 21991.07, 16300.79, 12135, 12516.13, 13810.48, 42435.6, 24426.14, 2993.76, 3107.52, 2665.35, 4183.97, 5518.32, 30016.71, 65864.1, 29330.33)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"469",31.5235996,354129,410796.688,1250530,1534583,297593,353886.781,962.089172,-279.44659,2263.47559,13470.9258,-450.28821,51329.7109,1614.35217,4569.97998,21.3993225,2617.18945,3548.19629,1635.20935,291.741455,3902.41992,2376.18604,2907.71094,57.968689,10689.0996,272.607056,519.98468,10107.4521,"(164.47, 361.66, 927.22, 1430.5, 1519.21, 3234.3, 5503.29, 3836.29, 11942.26, 4804.28, 1508.67, 747.57, 980.38, 1750.82, 1597.78, 1690.41)","(6238.59, 6411.97, 10604.18, 15796.78, 14147.64, 11593.45, 13570.23, 54896.13, 35605.27, 32961.38, 11106.74, 7158.49, 7910.39, 6558.79, 6637.72, 2939.44)","(4056.55, 3836.82, 6511.52, 8606.2, 6320.31, 4828.61, 2708.25, 3585.39, 3210.17, 1316.38, 869.47, 3337.69, 6215.87, 5312.2)","(32373.04, 15043.61, 13089.09, 7957.85, 6468.6, 4313.6, 4427.47, 4589.6, 14180.87, 7571.05)","(903.99, 1200.4, 1504.93, 2643.14, 2029.29, 5096.6, 12093.06, 5759.7)","(164.47, 361.66, 927.22, 1430.5, 1519.21, 3234.3, 5503.29, 3836.29, 11942.26, 4804.28, 1508.67, 747.57, 980.38, 1750.82, 1597.78, 1690.41, 6238.59, 6411.97, 10604.18, 15796.78, 14147.64, 11593.45, 13570.23, 54896.13, 35605.27, 32961.38, 11106.74, 7158.49, 7910.39, 6558.79, 6637.72, 2939.44, 4056.55, 3836.82, 6511.52, 8606.2, 6320.31, 4828.61, 2708.25, 3585.39, 3210.17, 1316.38, 869.47, 3337.69, 6215.87, 5312.2, 32373.04, 15043.61, 13089.09, 7957.85, 6468.6, 4313.6, 4427.47, 4589.6, 14180.87, 7571.05, 903.99, 1200.4, 1504.93, 2643.14, 2029.29, 5096.6, 12093.06, 5759.7)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"470",31.5430984,529486,615262,1420381,1832692.25,352130,418946.25,1243.53174,1080.95459,703.708618,22211.9688,-17.588501,1404.79041,1389.93982,6023.00732,-380.23782,3376.18555,8306.83594,2908.7478,1690.06775,-1953.1749,63403.8359,2641.71362,1506.87036,17320.6992,-319.47339,175.908234,11085.3984,"(149.47, 317.93, 849.3, 995.85, 2001.57, 4368.44, 8782.28, 4406.72, 3734.86, 3394.13, 1939.99, 1984.95, 1823.95, 2393.78, 1763.2, 1111.18)","(1548.17, 1478.15, 7571.76, 21586.4, 23577.44, 18001.01, 17633.93, 10259.15, 9318.68, 16200.01, 5786.93, 6236.77, 9126.35, 6288.01, 7939.21, 3351.9)","(5463.03, 5992.69, 11156.35, 12411.92, 17621.02, 35238.77, 14986.05, 15239.12, 12779.78, 7191.2, 4241.28, 7066.98, 10893.26, 9202.56)","(18674.05, 28769.4, 62803.23, 29222.58, 23593.88, 16422.49, 15871.58, 11246.2, 24447.54, 13344.21)","(226.44, 1721.3, 1904.7, 2593.28, 2647.45, 7297.36, 13184.04, 6569.96)","(149.47, 317.93, 849.3, 995.85, 2001.57, 4368.44, 8782.28, 4406.72, 3734.86, 3394.13, 1939.99, 1984.95, 1823.95, 2393.78, 1763.2, 1111.18, 1548.17, 1478.15, 7571.76, 21586.4, 23577.44, 18001.01, 17633.93, 10259.15, 9318.68, 16200.01, 5786.93, 6236.77, 9126.35, 6288.01, 7939.21, 3351.9, 5463.03, 5992.69, 11156.35, 12411.92, 17621.02, 35238.77, 14986.05, 15239.12, 12779.78, 7191.2, 4241.28, 7066.98, 10893.26, 9202.56, 18674.05, 28769.4, 62803.23, 29222.58, 23593.88, 16422.49, 15871.58, 11246.2, 24447.54, 13344.21, 226.44, 1721.3, 1904.7, 2593.28, 2647.45, 7297.36, 13184.04, 6569.96)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
"471",31.5649986,369260,416618.5,1260396,1537549.38,271855,308847.781,1327.38135,452.136566,2642.26367,2846.91455,-148.08398,73256.3359,1038.33728,6036.62256,54.0670471,4033.6543,4898.21533,-92.042648,483.196167,-1337.3064,-72.379974,3139.97559,792.727844,5688.1333,966.417725,-217.27313,66833.5859,"(518.56, 98.19, 1261.5, 1600.3, 2056.72, 2558.08, 4381.71, 2663.57, 16332.36, 6341.29, 2138.55, 1554.34, 1974.09, 2354.57, 3579.53, 3557.85)","(9502.87, 9901.92, 11424.41, 6189.94, 5019.35, 3730.76, 6392.5, 73830.28, 44108.63, 42237.66, 14022.09, 8598.79, 9984.88, 8719.76, 15003.1, 6109.14)","(4116.88, 5915.11, 7673.79, 10126.48, 6498.28, 4756.21, 2793.8, 1858.6, 2588.14, 1396.54, 808.32, 2282.09, 4277.69, 3886.23)","(38099.21, 20147.01, 13072.43, 9273.55, 5170.45, 3816.7, 5127.64, 6908.76, 23078.34, 11262.73)","(2997.48, 3059.45, 2319.66, 3175.94, 6354.64, 29132, 69180.06, 31261.99)","(518.56, 98.19, 1261.5, 1600.3, 2056.72, 2558.08, 4381.71, 2663.57, 16332.36, 6341.29, 2138.55, 1554.34, 1974.09, 2354.57, 3579.53, 3557.85, 9502.87, 9901.92, 11424.41, 6189.94, 5019.35, 3730.76, 6392.5, 73830.28, 44108.63, 42237.66, 14022.09, 8598.79, 9984.88, 8719.76, 15003.1, 6109.14, 4116.88, 5915.11, 7673.79, 10126.48, 6498.28, 4756.21, 2793.8, 1858.6, 2588.14, 1396.54, 808.32, 2282.09, 4277.69, 3886.23, 38099.21, 20147.01, 13072.43, 9273.55, 5170.45, 3816.7, 5127.64, 6908.76, 23078.34, 11262.73, 2997.48, 3059.45, 2319.66, 3175.94, 6354.64, 29132, 69180.06, 31261.99)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP11_CD3+.csv",NA,NA
