"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","LIVE.DEAD.Blue.A","BV421.A","eFluor.450.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","UV.A","Violet.A","Blue.A","YellowGreen.A","Red.A","UV...Violet...Blue...YellowGreen...Red.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"758",48.217598,555514,708388.938,849382,1133226.38,384749,508692.813,887.387695,2290.95313,1610.07947,53825.2891,204.188843,2735.92627,886.685791,97.7554321,432.505096,18108.6738,6694.73828,626.333313,727.44989,504.615967,438.648529,1288.09521,1749.83911,24268.6172,313.438995,660.705811,2241.91016,"(208.11, -12.25, 545.93, 1036.47, 2169.36, 7212.54, 14601.69, 7583.6, 4869.24, 1831.05, 178.55, -105.41, 223.47, -129.57, 1072.86, 1135.08)","(2432.48, 5382.46, 15744.5, 55330.76, 53413.48, 44465.71, 43959.29, 22117.72, 14202.52, 10511.67, 3685.14, 1926.81, 1318.31, 1734.85, 4470.23, 2123.08)","(20961.75, 20364.52, 17236.88, 8167.73, 4881.15, 3069.34, 1527.76, 477.14, 1446.68, 983.18, 1334.64, 6564.48, 12535.86, 10498.34)","(4562.25, 2136.28, 1462.51, 990.29, 649, 496.89, 1504, 6616.77, 24760.71, 14714.54)","(265.47, 158.69, 746.79, 728.57, 1154.62, 2754.21, 4448.44, 2066.71)","(208.11, -12.25, 545.93, 1036.47, 2169.36, 7212.54, 14601.69, 7583.6, 4869.24, 1831.05, 178.55, -105.41, 223.47, -129.57, 1072.86, 1135.08, 2432.48, 5382.46, 15744.5, 55330.76, 53413.48, 44465.71, 43959.29, 22117.72, 14202.52, 10511.67, 3685.14, 1926.81, 1318.31, 1734.85, 4470.23, 2123.08, 20961.75, 20364.52, 17236.88, 8167.73, 4881.15, 3069.34, 1527.76, 477.14, 1446.68, 983.18, 1334.64, 6564.48, 12535.86, 10498.34, 4562.25, 2136.28, 1462.51, 990.29, 649, 496.89, 1504, 6616.77, 24760.71, 14714.54, 265.47, 158.69, 746.79, 728.57, 1154.62, 2754.21, 4448.44, 2066.71)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"759",48.3724976,400480,494391.063,822693,1095417.63,229713,303629.219,1242.31653,181.889832,4431.05176,10577.7021,-101.87476,1179.38477,1140.68616,2855.38428,-31.453522,2855.19922,7275.58594,848.982666,173.98436,-1366.165,47375.7969,1624.15173,2393.68286,6086.00732,-127.43403,-40.139442,15659.2051,"(-724.02, 16.43, 274.98, 791.77, 1096.57, 2686.21, 4075.17, 2759.34, 1982.85, 2257.66, 1140.13, 968.4, 1026.05, 1130.26, 1270.9, 505.7)","(900.52, 3640.95, 6190.26, 12215.33, 11126.85, 8616.33, 8851.61, 5560.51, 4969.27, 10211.18, 3324.96, 2820.96, 3948.81, 3373.46, 4838.02, 2112.68)","(3723.81, 4761.07, 9238.48, 10261.24, 13731.8, 25479.07, 11449.84, 8725.02, 7853.22, 3612.55, 2156.63, 3438.16, 4480.68, 4503.42)","(15414.24, 21159.39, 48092.94, 20487.52, 15255.01, 12372.75, 11544.82, 7580.1, 12587.83, 6922.54)","(345.84, 611.34, 463.53, 1183.89, 1413.89, 7581.27, 16620.48, 7400.47)","(-724.02, 16.43, 274.98, 791.77, 1096.57, 2686.21, 4075.17, 2759.34, 1982.85, 2257.66, 1140.13, 968.4, 1026.05, 1130.26, 1270.9, 505.7, 900.52, 3640.95, 6190.26, 12215.33, 11126.85, 8616.33, 8851.61, 5560.51, 4969.27, 10211.18, 3324.96, 2820.96, 3948.81, 3373.46, 4838.02, 2112.68, 3723.81, 4761.07, 9238.48, 10261.24, 13731.8, 25479.07, 11449.84, 8725.02, 7853.22, 3612.55, 2156.63, 3438.16, 4480.68, 4503.42, 15414.24, 21159.39, 48092.94, 20487.52, 15255.01, 12372.75, 11544.82, 7580.1, 12587.83, 6922.54, 345.84, 611.34, 463.53, 1183.89, 1413.89, 7581.27, 16620.48, 7400.47)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"760",48.3849983,329652,370884.781,1169283,1402460.25,211681,247252.156,642.879883,879.06488,510.450134,11709.5176,-591.5011,2172.38599,765.632813,955.404419,586.768066,3177.82178,4749.61621,-214.70537,739.90332,122.838135,32464.4238,1769.78186,814.059753,16938.334,192.648743,-519.22595,7088.72656,"(261.52, 182.77, 421.92, 407.47, 594.45, 2228.3, 3522.78, 2431.99, 2432.53, 1789.56, 874.85, 410.65, -139.12, 721.98, 1102.74, 583.27)","(689.7, 2068.86, 2144.67, 11221.75, 11529.43, 8788.23, 8324.76, 5774.89, 4413.9, 7872.76, 2206.56, 1217.78, 1695.97, 1830.11, 4431.53, 1717.31)","(4272.96, 3913.05, 6290.55, 7695.08, 9559.37, 17341.01, 7050.02, 5394.75, 5268.02, 2470.88, 1323.08, 5633.05, 9672.96, 8944.57)","(10795.66, 15720.79, 32729.34, 14408.86, 9613.2, 7911.93, 6925.69, 6925.03, 19734.42, 11298.73)","(299.71, 269.22, 204.59, 18.08, 289.38, 3423.22, 9031.32, 3316.57)","(261.52, 182.77, 421.92, 407.47, 594.45, 2228.3, 3522.78, 2431.99, 2432.53, 1789.56, 874.85, 410.65, -139.12, 721.98, 1102.74, 583.27, 689.7, 2068.86, 2144.67, 11221.75, 11529.43, 8788.23, 8324.76, 5774.89, 4413.9, 7872.76, 2206.56, 1217.78, 1695.97, 1830.11, 4431.53, 1717.31, 4272.96, 3913.05, 6290.55, 7695.08, 9559.37, 17341.01, 7050.02, 5394.75, 5268.02, 2470.88, 1323.08, 5633.05, 9672.96, 8944.57, 10795.66, 15720.79, 32729.34, 14408.86, 9613.2, 7911.93, 6925.69, 6925.03, 19734.42, 11298.73, 299.71, 269.22, 204.59, 18.08, 289.38, 3423.22, 9031.32, 3316.57)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"761",48.4589005,731225,887799.75,1082725,1536894.63,464547,586374.563,1888.39136,1689.14575,487.989014,30770.3633,133.032837,1167.21045,1855.69031,5813.67578,-500.36032,3590.30273,7975.89795,8453.15234,1996.72827,-1532.9016,67360.1797,1563.03674,954.226379,21383.916,318.399445,30.835434,46.6061783,"(292.05, 416.27, 1362.27, 1285.26, 2251.54, 6000.16, 9903.13, 5866.37, 3749.36, 3772.77, 2973.16, 3258.45, 2484.59, 2311, 2470.48, 1176.53)","(1920.06, 2955.53, 9231.14, 30966.37, 31426.67, 24750.08, 25097.98, 13408.99, 11495.06, 18547.51, 8200.76, 9323.4, 9655.17, 8147.86, 7069.23, 3253.06)","(6790.9, 5620.22, 11416.47, 12896.9, 18615.07, 35709.36, 15749.46, 20571.34, 15621.2, 7665.05, 5731.02, 8934.21, 13226.34, 12085.45)","(19253.01, 30468.16, 67242.07, 30679.4, 29442.87, 19991.35, 17319.31, 11757.08, 26312.63, 13671.03)","(609.48, 3670.65, 2292.41, 3161.74, 2135.56, 2208.48, 2869.26, 1802.87)","(292.05, 416.27, 1362.27, 1285.26, 2251.54, 6000.16, 9903.13, 5866.37, 3749.36, 3772.77, 2973.16, 3258.45, 2484.59, 2311, 2470.48, 1176.53, 1920.06, 2955.53, 9231.14, 30966.37, 31426.67, 24750.08, 25097.98, 13408.99, 11495.06, 18547.51, 8200.76, 9323.4, 9655.17, 8147.86, 7069.23, 3253.06, 6790.9, 5620.22, 11416.47, 12896.9, 18615.07, 35709.36, 15749.46, 20571.34, 15621.2, 7665.05, 5731.02, 8934.21, 13226.34, 12085.45, 19253.01, 30468.16, 67242.07, 30679.4, 29442.87, 19991.35, 17319.31, 11757.08, 26312.63, 13671.03, 609.48, 3670.65, 2292.41, 3161.74, 2135.56, 2208.48, 2869.26, 1802.87)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"762",48.504097,521541,636643.5,1352358,1690382.88,387092,482215.938,1776.03076,967.555603,2954.23486,-731.18707,3324.58887,11009.8154,930.712769,117.832123,912.108643,1683.50488,7197.77197,1056.09619,752.056152,1075.40479,808.238037,1869.3335,18.8428802,1262.36218,404.275208,812.840393,496.813385,"(-755.08, 564.89, 436.73, 1014.54, 1619.6, 2095.83, 2832.49, 2370.46, 3267.05, 1935.47, -53.75, 637.2, 294.7, 178.37, -19.92, -67.64)","(2434.81, 4219.16, 3813.64, 1120.38, 2598.58, 1919.11, 3365.08, 12770.54, 7461.99, 6749.01, 3444.45, 1754.12, 1230.53, 1098.6, 1719.64, 807.11)","(1854.52, 2580, 7531.02, 5855.5, 4179.43, 3132.71, 1533.56, 1522.11, 1315.12, 693.15, 644.12, 165, 972.38, 1336.37)","(6876.01, 3770.42, 2681.77, 1861.33, 1760.15, 1273.78, 849.47, 610.99, 1505.68, 681.33)","(382.41, 499.25, 941.34, 1120.18, 786.57, 736.03, 1158.95, 184.78)","(-755.08, 564.89, 436.73, 1014.54, 1619.6, 2095.83, 2832.49, 2370.46, 3267.05, 1935.47, -53.75, 637.2, 294.7, 178.37, -19.92, -67.64, 2434.81, 4219.16, 3813.64, 1120.38, 2598.58, 1919.11, 3365.08, 12770.54, 7461.99, 6749.01, 3444.45, 1754.12, 1230.53, 1098.6, 1719.64, 807.11, 1854.52, 2580, 7531.02, 5855.5, 4179.43, 3132.71, 1533.56, 1522.11, 1315.12, 693.15, 644.12, 165, 972.38, 1336.37, 6876.01, 3770.42, 2681.77, 1861.33, 1760.15, 1273.78, 849.47, 610.99, 1505.68, 681.33, 382.41, 499.25, 941.34, 1120.18, 786.57, 736.03, 1158.95, 184.78)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"763",48.5861969,511280,604588.688,1325388,1686654.25,335685,422010.406,965.541687,762.966187,2109.9502,15807.9727,968.695251,422.38092,1558.54272,10307.2373,-282.11484,4007.50366,6615.26172,1320.70923,-12.597809,641.203613,52048.4531,2111.18237,649.027405,30006.6992,1094.08972,38.0465012,54268.7969,"(-209.93, 453.54, 579.57, 1198.62, 1588.3, 3879.07, 6859.02, 3050.76, 3002.7, 3157.53, 1744.91, 1212.75, 2353.67, 2365.01, 4203.2, 3035.51)","(1589.13, 2706.37, 6878.29, 16223.22, 17325.09, 14012.62, 14296.47, 8223.28, 7415.1, 11867.69, 4985.09, 6229.4, 12129.26, 9700.56, 17157.24, 7738.91)","(5364.72, 6747.56, 9311.87, 12056.37, 14905.94, 27471.77, 12102.24, 10298.36, 8624.26, 4585.19, 3093.22, 10525.99, 16646.11, 16737.04)","(15865.57, 25073.84, 52036.81, 24647.26, 18549.47, 13963.92, 13087.39, 14968.01, 45527.97, 25277.35)","(2675.83, 2864.17, 3123.1, 4431.01, 5934.87, 27191.79, 57762.81, 28268.29)","(-209.93, 453.54, 579.57, 1198.62, 1588.3, 3879.07, 6859.02, 3050.76, 3002.7, 3157.53, 1744.91, 1212.75, 2353.67, 2365.01, 4203.2, 3035.51, 1589.13, 2706.37, 6878.29, 16223.22, 17325.09, 14012.62, 14296.47, 8223.28, 7415.1, 11867.69, 4985.09, 6229.4, 12129.26, 9700.56, 17157.24, 7738.91, 5364.72, 6747.56, 9311.87, 12056.37, 14905.94, 27471.77, 12102.24, 10298.36, 8624.26, 4585.19, 3093.22, 10525.99, 16646.11, 16737.04, 15865.57, 25073.84, 52036.81, 24647.26, 18549.47, 13963.92, 13087.39, 14968.01, 45527.97, 25277.35, 2675.83, 2864.17, 3123.1, 4431.01, 5934.87, 27191.79, 57762.81, 28268.29)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"764",48.6646004,907054,1092512.75,900898,1322734.88,517478,640855.125,2540.1228,2525.90381,-931.15039,30571.1074,-608.76575,1145.5293,1356.4873,10448.2324,399.510742,3780.13867,7094.07129,5870.97705,4761.90137,2442.6897,43095.668,2233.32593,10831.6445,8731.64355,-253.41171,-367.23611,242.468689,"(-166.97, 348.35, 1478.91, 1711.33, 2842.9, 7129.88, 11582.44, 6171.68, 4690.66, 3346.16, 2169.98, 2764.57, 2605.22, 2918.05, 2117.83, 1180.35)","(3191.03, 2939.3, 9367.86, 30509.88, 30108.4, 25414.72, 23984.68, 14625.77, 11505.74, 14247.32, 7618.19, 10631.42, 15790.52, 10902.99, 9595.92, 4045.53)","(6320.91, 6822.43, 11338.35, 16743.24, 15657.56, 24561.99, 12108.2, 16175.26, 16345.21, 9471.88, 7113.66, 7555.7, 7656.67, 7666.48)","(27946.51, 25987.08, 47526.85, 21980.21, 20954.29, 16139.91, 21668.72, 11852.02, 14134.24, 8684.54)","(102.88, 3192.4, 3828.14, 5073.63, 3725.25, 2903.48, 3336.32, 1067.98)","(-166.97, 348.35, 1478.91, 1711.33, 2842.9, 7129.88, 11582.44, 6171.68, 4690.66, 3346.16, 2169.98, 2764.57, 2605.22, 2918.05, 2117.83, 1180.35, 3191.03, 2939.3, 9367.86, 30509.88, 30108.4, 25414.72, 23984.68, 14625.77, 11505.74, 14247.32, 7618.19, 10631.42, 15790.52, 10902.99, 9595.92, 4045.53, 6320.91, 6822.43, 11338.35, 16743.24, 15657.56, 24561.99, 12108.2, 16175.26, 16345.21, 9471.88, 7113.66, 7555.7, 7656.67, 7666.48, 27946.51, 25987.08, 47526.85, 21980.21, 20954.29, 16139.91, 21668.72, 11852.02, 14134.24, 8684.54, 102.88, 3192.4, 3828.14, 5073.63, 3725.25, 2903.48, 3336.32, 1067.98)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"765",48.6844978,411848,475019.688,1048662,1313871.13,219071,270141.563,2211.37817,737.604797,2493.14697,14175.9326,900.139709,1510.06909,875.35083,5313.93994,260.963928,3061.66724,7010.87109,443.300659,-157.17993,371.122192,46074.9219,1488.27881,1166.08704,7209.74805,141.865356,279.985229,28602.8301,"(-235.91, 202.24, 994.73, 1212.13, 1646.56, 4074.29, 6496.03, 3866.18, 2366.77, 2972.38, 1332.51, 589.05, 490.15, 1359.79, 2088.26, 2257.64)","(1352.81, 3114.75, 6068.64, 15505.48, 15224.9, 11625.99, 12402.03, 8007.01, 6254.12, 10601.14, 3804.56, 3582.4, 6063.73, 5423.05, 7740.59, 3800.38)","(4542.75, 4484.86, 9112.64, 10622.11, 13274.96, 24390.85, 9689.1, 7412.85, 7021.12, 3289.81, 1792.39, 3927.1, 4523.61, 4424.48)","(15030.14, 21565.15, 46899.58, 20116.31, 14687.01, 11365.41, 10365.35, 8008.52, 16874.08, 8805.68)","(748.86, 853.28, 1290.1, 1940.99, 3064.78, 14365.7, 29416.72, 14203.49)","(-235.91, 202.24, 994.73, 1212.13, 1646.56, 4074.29, 6496.03, 3866.18, 2366.77, 2972.38, 1332.51, 589.05, 490.15, 1359.79, 2088.26, 2257.64, 1352.81, 3114.75, 6068.64, 15505.48, 15224.9, 11625.99, 12402.03, 8007.01, 6254.12, 10601.14, 3804.56, 3582.4, 6063.73, 5423.05, 7740.59, 3800.38, 4542.75, 4484.86, 9112.64, 10622.11, 13274.96, 24390.85, 9689.1, 7412.85, 7021.12, 3289.81, 1792.39, 3927.1, 4523.61, 4424.48, 15030.14, 21565.15, 46899.58, 20116.31, 14687.01, 11365.41, 10365.35, 8008.52, 16874.08, 8805.68, 748.86, 853.28, 1290.1, 1940.99, 3064.78, 14365.7, 29416.72, 14203.49)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"766",49.0113983,507516,599349.188,1389100,1746398.75,358597,431501.281,1734.99927,672.792847,1931.83337,9871.1582,-114.97534,3082.38086,1273.05762,7297.61328,519.491455,2358.92578,9917.84082,231.676361,540.976929,-2027.364,38698.2148,2556.71167,3479.34106,10689.7012,60.3447647,-198.89304,81615.4375,"(572.35, 713.89, 1177.66, 1475.59, 2197.24, 3748.07, 5510.39, 3952.04, 3586.06, 2650.03, 1119.97, 613.38, 1739.3, 2490.59, 5393.59, 2764.1)","(1672.27, 3500.64, 4109.3, 10891.29, 10447.6, 8100.15, 8721.38, 7992.52, 5587.93, 9608.27, 4468.54, 4780.54, 8833.62, 8611.77, 17241.08, 8323.03)","(3700.43, 4919.09, 11840.54, 12144.39, 13087.94, 22092.71, 9611.54, 8065.4, 7363.22, 4296.19, 2985.89, 5896.7, 7647.95, 7836.26)","(14909.18, 18760, 40143.46, 19815.41, 13558.9, 10910.48, 12621.58, 11968.93, 32749.24, 18077.84)","(2706.84, 2594.46, 2389.34, 4205.22, 6428.04, 37603.98, 83974.86, 38537.57)","(572.35, 713.89, 1177.66, 1475.59, 2197.24, 3748.07, 5510.39, 3952.04, 3586.06, 2650.03, 1119.97, 613.38, 1739.3, 2490.59, 5393.59, 2764.1, 1672.27, 3500.64, 4109.3, 10891.29, 10447.6, 8100.15, 8721.38, 7992.52, 5587.93, 9608.27, 4468.54, 4780.54, 8833.62, 8611.77, 17241.08, 8323.03, 3700.43, 4919.09, 11840.54, 12144.39, 13087.94, 22092.71, 9611.54, 8065.4, 7363.22, 4296.19, 2985.89, 5896.7, 7647.95, 7836.26, 14909.18, 18760, 40143.46, 19815.41, 13558.9, 10910.48, 12621.58, 11968.93, 32749.24, 18077.84, 2706.84, 2594.46, 2389.34, 4205.22, 6428.04, 37603.98, 83974.86, 38537.57)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"767",49.0130997,399104,468697.656,1400239,1780008.38,257355,314103.563,1566.13708,1087.75305,609.420166,17536.4395,2003.09082,797.590576,1917.82837,3350.60449,1774.45654,1131.21411,5444.21826,1461.18713,-96.582306,232.318542,53893.2109,1485.35986,1141.88245,12890.1162,169.889008,-15.765358,16108.8779,"(75.83, 81.23, 222.65, 852.15, 1887.08, 4148.58, 6972.95, 3950.06, 3360.8, 3209.2, 1645.21, 1058.09, 832.77, 1383.19, 2188, 1151.95)","(1405.1, 1560.85, 6080.35, 17535.26, 19436.24, 15826.54, 15794.94, 9578.92, 8437.13, 13880.49, 5469.19, 4145.47, 5107.52, 5171.94, 8157.5, 3724.02)","(2270.18, 3774.34, 6724.62, 10635.07, 14333.31, 28261.32, 11234.09, 10193.67, 8775.81, 4117.08, 3003.2, 5230.15, 7762.49, 7550.57)","(16910.35, 23794.07, 54716.55, 24363.08, 18175.39, 13867.5, 12546.33, 7930.38, 20258.8, 10762.97)","(521.37, 1130.75, 580.87, 1115.59, 2041.54, 8393.16, 17677.68, 8304.05)","(75.83, 81.23, 222.65, 852.15, 1887.08, 4148.58, 6972.95, 3950.06, 3360.8, 3209.2, 1645.21, 1058.09, 832.77, 1383.19, 2188, 1151.95, 1405.1, 1560.85, 6080.35, 17535.26, 19436.24, 15826.54, 15794.94, 9578.92, 8437.13, 13880.49, 5469.19, 4145.47, 5107.52, 5171.94, 8157.5, 3724.02, 2270.18, 3774.34, 6724.62, 10635.07, 14333.31, 28261.32, 11234.09, 10193.67, 8775.81, 4117.08, 3003.2, 5230.15, 7762.49, 7550.57, 16910.35, 23794.07, 54716.55, 24363.08, 18175.39, 13867.5, 12546.33, 7930.38, 20258.8, 10762.97, 521.37, 1130.75, 580.87, 1115.59, 2041.54, 8393.16, 17677.68, 8304.05)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"768",49.0724983,282811,325504.406,954778,1146962.38,249496,282870.375,1242.1925,1032.89868,748.967285,8854.32324,1944.79126,466.289795,381.876526,5937.94873,-515.15869,2528.30078,6604.61768,919.94104,-906.29016,-754.67932,38275.6406,1510.97388,1621.62219,6012.69775,820.237183,-80.261299,31864.6387,"(376.14, 34, 312.95, 650.08, 1481.71, 2406.86, 4239.7, 2571.99, 2047.06, 2389.92, 1086.77, 837.33, 1272.92, 1238.43, 2642.52, 2662.26)","(1030.6, 1551.08, 3082.64, 8940.34, 10463.21, 7842.31, 8766.15, 5060.85, 4177.74, 7516.32, 2683.59, 2856.53, 5846.81, 4980.19, 7116.59, 3362.94)","(3686.14, 3054.13, 8452.47, 8975.1, 10444.33, 19325.16, 7875.24, 6137.19, 5184.99, 2476.78, 2103.26, 2758.56, 4307.1, 3690.43)","(11721.45, 17364.62, 38950.1, 17429.25, 12536.3, 9571.87, 9204.12, 7098.57, 15455.63, 9090.45)","(1441.11, 1401.74, 1467.65, 1918.88, 3407.07, 14733.12, 33092.79, 15058.73)","(376.14, 34, 312.95, 650.08, 1481.71, 2406.86, 4239.7, 2571.99, 2047.06, 2389.92, 1086.77, 837.33, 1272.92, 1238.43, 2642.52, 2662.26, 1030.6, 1551.08, 3082.64, 8940.34, 10463.21, 7842.31, 8766.15, 5060.85, 4177.74, 7516.32, 2683.59, 2856.53, 5846.81, 4980.19, 7116.59, 3362.94, 3686.14, 3054.13, 8452.47, 8975.1, 10444.33, 19325.16, 7875.24, 6137.19, 5184.99, 2476.78, 2103.26, 2758.56, 4307.1, 3690.43, 11721.45, 17364.62, 38950.1, 17429.25, 12536.3, 9571.87, 9204.12, 7098.57, 15455.63, 9090.45, 1441.11, 1401.74, 1467.65, 1918.88, 3407.07, 14733.12, 33092.79, 15058.73)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"769",49.1343002,402802,459275.063,1431199,1768466.38,293583,337763.594,1807.02075,780.370239,4186.66504,15670.6387,252.01062,1909.83789,1104.16125,3455.3833,-220.50583,3865.5603,7414.5127,600.756104,-173.65402,-753.96649,52394.9414,1572.87231,2374.22217,11771.3408,645.779968,24.174736,46558.2578,"(-55.76, 30.35, 438.55, 897.94, 1873.6, 3909.21, 6319.07, 4237.06, 3286.28, 3497.31, 1158.2, 632.82, 930.16, 687.45, 2659.01, 2738.61)","(1808.54, 3464.24, 8609.56, 18224.41, 15524.67, 13338.4, 13073.38, 8277.52, 7425.49, 12558.4, 4102.53, 3353.22, 4514.6, 5056.16, 9841.97, 4096.91)","(5251.89, 5984.42, 9605.93, 12855.55, 14980.48, 27099.39, 11718.46, 8932.33, 7994.38, 3668.32, 2913.54, 5260.41, 7541.03, 8417.34)","(17181.23, 24473.53, 53994.01, 22470.46, 17612.69, 13345.41, 13295.23, 9920.38, 25360.93, 14568.58)","(1922.89, 1872.37, 1385.84, 2227.16, 3847.93, 21254.55, 48495.24, 22077.71)","(-55.76, 30.35, 438.55, 897.94, 1873.6, 3909.21, 6319.07, 4237.06, 3286.28, 3497.31, 1158.2, 632.82, 930.16, 687.45, 2659.01, 2738.61, 1808.54, 3464.24, 8609.56, 18224.41, 15524.67, 13338.4, 13073.38, 8277.52, 7425.49, 12558.4, 4102.53, 3353.22, 4514.6, 5056.16, 9841.97, 4096.91, 5251.89, 5984.42, 9605.93, 12855.55, 14980.48, 27099.39, 11718.46, 8932.33, 7994.38, 3668.32, 2913.54, 5260.41, 7541.03, 8417.34, 17181.23, 24473.53, 53994.01, 22470.46, 17612.69, 13345.41, 13295.23, 9920.38, 25360.93, 14568.58, 1922.89, 1872.37, 1385.84, 2227.16, 3847.93, 21254.55, 48495.24, 22077.71)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"770",49.1385002,398726,465648.781,1167884,1505219.25,226829,286246.969,1959.65881,1140.95728,2167.53882,5393.99121,80.6162109,52187.2969,704.502502,4775.24023,399.664124,4295.46191,7443.0415,127.618439,495.843109,-2029.4753,-589.54761,2177.51929,1676.84656,6028.89404,297.317505,159.029083,17933.0273,"(-204.4, 177.07, 1364.93, 1287.11, 2003.04, 3289.46, 4133.89, 3280.05, 12205.05, 4826.95, 1633.78, 596.62, 1334.02, 1825.77, 1548.9, 1017.43)","(7522.96, 8240.95, 9446.66, 8350.69, 6921.48, 5204.79, 7240.27, 53500.11, 31519.51, 30972.32, 9594.88, 5854.4, 7530.94, 6021.96, 7133, 3204.24)","(5600.2, 4856.85, 9812.01, 9925.73, 6344.16, 4486.71, 2123.69, 1080.37, 1680.94, 1042.09, 971.2, 2498.42, 4038.71, 3690.43)","(27953.61, 11890.19, 9546.11, 5079.72, 3141.25, 2081.19, 4048.07, 3609.93, 11012.47, 5603.48)","(758.99, 887.61, 1277.7, 1816.83, 2720.98, 8416.78, 19770.74, 8273.92)","(-204.4, 177.07, 1364.93, 1287.11, 2003.04, 3289.46, 4133.89, 3280.05, 12205.05, 4826.95, 1633.78, 596.62, 1334.02, 1825.77, 1548.9, 1017.43, 7522.96, 8240.95, 9446.66, 8350.69, 6921.48, 5204.79, 7240.27, 53500.11, 31519.51, 30972.32, 9594.88, 5854.4, 7530.94, 6021.96, 7133, 3204.24, 5600.2, 4856.85, 9812.01, 9925.73, 6344.16, 4486.71, 2123.69, 1080.37, 1680.94, 1042.09, 971.2, 2498.42, 4038.71, 3690.43, 27953.61, 11890.19, 9546.11, 5079.72, 3141.25, 2081.19, 4048.07, 3609.93, 11012.47, 5603.48, 758.99, 887.61, 1277.7, 1816.83, 2720.98, 8416.78, 19770.74, 8273.92)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
"771",49.1506004,343030,389569.375,1219742,1449023.75,229518,258699.781,1457.13293,-49.053833,2348.86743,7215.19971,460.176147,1275.57617,1119.3197,1352.36292,108.452301,382.889832,7478.13623,462.172485,-502.99075,-1522.6432,37053.0938,1986.54846,1556.1759,4079.96973,726.048523,381.755829,45929.1367,"(-73.94, -112.42, 461.1, 1079.48, 1403.86, 2476.12, 3796.49, 2281.17, 1849.09, 2146.46, 1174.5, 489.51, 709.59, 975.83, 2249.19, 1974.1)","(401.99, 613.2, 3887.64, 7550.18, 7627.37, 5780.28, 6618.19, 4485.88, 3742.96, 7557.59, 3021.72, 1605.14, 1950.27, 2972.28, 7699.48, 3559.47)","(216.25, 3241.08, 7905.32, 8541.48, 10778.3, 20233.52, 7997.21, 6481.08, 5673.57, 2088.98, 1540.07, 2894.47, 4306.58, 2336.16)","(11006.98, 17590.16, 36944.18, 17621.25, 12121.02, 9729.26, 9372.73, 6886.32, 17757.02, 8170.43)","(1567.06, 2046.92, 984.61, 1461.51, 3678.07, 22079.69, 46057.5, 21864.11)","(-73.94, -112.42, 461.1, 1079.48, 1403.86, 2476.12, 3796.49, 2281.17, 1849.09, 2146.46, 1174.5, 489.51, 709.59, 975.83, 2249.19, 1974.1, 401.99, 613.2, 3887.64, 7550.18, 7627.37, 5780.28, 6618.19, 4485.88, 3742.96, 7557.59, 3021.72, 1605.14, 1950.27, 2972.28, 7699.48, 3559.47, 216.25, 3241.08, 7905.32, 8541.48, 10778.3, 20233.52, 7997.21, 6481.08, 5673.57, 2088.98, 1540.07, 2894.47, 4306.58, 2336.16, 11006.98, 17590.16, 36944.18, 17621.25, 12121.02, 9729.26, 9372.73, 6886.32, 17757.02, 8170.43, 1567.06, 2046.92, 984.61, 1461.51, 3678.07, 22079.69, 46057.5, 21864.11)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_CP18_CD3+.csv",NA,NA
