"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","LIVE.DEAD.Blue.A","BV421.A","eFluor.450.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","UV.A","Violet.A","Blue.A","YellowGreen.A","Red.A","UV...Violet...Blue...YellowGreen...Red.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"624",47.0970001,377734,431724.375,1021117,1225040.63,256953,301629.469,1956.66626,1458.82605,1331.29419,9979.85352,294.075439,1915.72705,1098.55249,5259.39746,664.041199,971.296509,9469.61816,1153.31592,181.057785,-499.13043,41624.8164,1184.32703,3094.81226,6150.94873,222.5383,1120.54541,548.122681,"(428.26, 120.71, 924.56, 819.65, 1457.39, 3613.59, 4210.89, 2637.11, 2363.9, 2235.37, 1066.92, 917.44, 1328.88, 1505.94, 1094, 685.26)","(1768.89, 3106.6, 4421.82, 10138.63, 11226.33, 7840.04, 8457.88, 6267.83, 5268.65, 10307.93, 3121.16, 3359.81, 6865.8, 4552.19, 4862.71, 1934.33)","(1476.45, 3645.42, 10559.98, 11492.29, 12894.23, 23887.37, 9863.4, 7856.97, 7260.53, 3707.65, 2727.53, 3612.12, 4524.5, 4540.61)","(15991.66, 20678.9, 42326.97, 18022.26, 13990.8, 10977.99, 11704.08, 5709.54, 9366.64, 4496.36)","(-20.32, 620.15, 1210.45, 2703.24, 2351.87, 1613.88, 2242.8, 1116.91)","(428.26, 120.71, 924.56, 819.65, 1457.39, 3613.59, 4210.89, 2637.11, 2363.9, 2235.37, 1066.92, 917.44, 1328.88, 1505.94, 1094, 685.26, 1768.89, 3106.6, 4421.82, 10138.63, 11226.33, 7840.04, 8457.88, 6267.83, 5268.65, 10307.93, 3121.16, 3359.81, 6865.8, 4552.19, 4862.71, 1934.33, 1476.45, 3645.42, 10559.98, 11492.29, 12894.23, 23887.37, 9863.4, 7856.97, 7260.53, 3707.65, 2727.53, 3612.12, 4524.5, 4540.61, 15991.66, 20678.9, 42326.97, 18022.26, 13990.8, 10977.99, 11704.08, 5709.54, 9366.64, 4496.36, -20.32, 620.15, 1210.45, 2703.24, 2351.87, 1613.88, 2242.8, 1116.91)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"625",47.1349983,572415,654061.688,1222632,1560047.25,367283,437354.656,1822.77783,1299.83716,-659.0105,5578.79492,834.095398,42830.832,1175.34277,3142.37891,1163.76855,1506.63818,4870.32422,418.115234,171.591309,447.959045,-463.6301,2189.30762,856.178894,7515.79395,1678.80444,342.948944,43908.2031,"(-253.64, 570.06, 1232.19, 1628.48, 1519.13, 2988.88, 4603.35, 3146.76, 9809.2, 3918.44, 1195.12, 931.54, 555.05, 854.93, 2764.91, 2813.65)","(6114.07, 4878.45, 6057.28, 6732.18, 6625.8, 5685.67, 7146.51, 44500.92, 27715.34, 25942.56, 8758.65, 5015.76, 6088.4, 5270.39, 10763.6, 5013.52)","(1888.04, 2927.67, 5875.7, 7693.49, 4676.65, 3450.97, 1614.64, 1122.85, 1325.51, 957.53, 452.23, 2926.84, 4960.48, 4254.49)","(24118, 10812.84, 8024.52, 4849.78, 3617.63, 2442.02, 3310.01, 5206.37, 18811.67, 9248.76)","(3156.55, 2564.07, 1965.88, 2235.42, 4380.37, 22808.93, 44129.55, 21904.8)","(-253.64, 570.06, 1232.19, 1628.48, 1519.13, 2988.88, 4603.35, 3146.76, 9809.2, 3918.44, 1195.12, 931.54, 555.05, 854.93, 2764.91, 2813.65, 6114.07, 4878.45, 6057.28, 6732.18, 6625.8, 5685.67, 7146.51, 44500.92, 27715.34, 25942.56, 8758.65, 5015.76, 6088.4, 5270.39, 10763.6, 5013.52, 1888.04, 2927.67, 5875.7, 7693.49, 4676.65, 3450.97, 1614.64, 1122.85, 1325.51, 957.53, 452.23, 2926.84, 4960.48, 4254.49, 24118, 10812.84, 8024.52, 4849.78, 3617.63, 2442.02, 3310.01, 5206.37, 18811.67, 9248.76, 3156.55, 2564.07, 1965.88, 2235.42, 4380.37, 22808.93, 44129.55, 21904.8)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"626",47.1856003,446481,540525.563,1467891,1804641.25,315119,386874.406,2151.93677,309.397461,1414.45142,5227.46631,1325.12317,46260.1094,1341.11511,10228.7637,991.76416,8298.04395,7014.98389,894.018555,644.907593,-1464.0114,43.6616211,1251.88806,461.885986,5776.92285,37.2244644,493.786102,22130.291,"(334.02, 649.85, 1181.92, 1723.92, 1821.24, 2871.98, 4593.11, 3354.77, 11008.79, 4530.82, 1966.17, 1892.6, 1598.02, 2747.67, 2314.57, 1541.15)","(6360.14, 6450.61, 8100.29, 7854.96, 7459.2, 5569.89, 8133.73, 48098.13, 30603.69, 28207.38, 9946.94, 7791.59, 13418.71, 9995.7, 11367.74, 5043.65)","(8576.72, 9896.83, 11030.04, 9730.31, 6245.38, 4725.58, 1603.91, 1507.15, 1939.54, 1599.87, 716.33, 1857.32, 3932.45, 4258.76)","(23620.61, 11300.6, 8581.09, 3797.18, 2708.3, 3392.65, 3229.41, 3457.1, 11619.1, 6097.71)","(533.75, 950.99, 2245.65, 3431.17, 4271.79, 11243.35, 24784.36, 10388.31)","(334.02, 649.85, 1181.92, 1723.92, 1821.24, 2871.98, 4593.11, 3354.77, 11008.79, 4530.82, 1966.17, 1892.6, 1598.02, 2747.67, 2314.57, 1541.15, 6360.14, 6450.61, 8100.29, 7854.96, 7459.2, 5569.89, 8133.73, 48098.13, 30603.69, 28207.38, 9946.94, 7791.59, 13418.71, 9995.7, 11367.74, 5043.65, 8576.72, 9896.83, 11030.04, 9730.31, 6245.38, 4725.58, 1603.91, 1507.15, 1939.54, 1599.87, 716.33, 1857.32, 3932.45, 4258.76, 23620.61, 11300.6, 8581.09, 3797.18, 2708.3, 3392.65, 3229.41, 3457.1, 11619.1, 6097.71, 533.75, 950.99, 2245.65, 3431.17, 4271.79, 11243.35, 24784.36, 10388.31)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"627",47.2259979,741527,900661,1344932,1724582.13,490314,626247.563,2407.36621,2470.63403,105.867188,1078.48926,1575.39465,1648.60193,1160.45569,2228.32617,726.529358,714.087158,7992.25,6933.38818,4349.79053,884.06427,45249.1758,1389.45105,-253.51637,10437.415,399.002258,906.985657,13098.1924,"(172.73, -9.2, 1059.05, 1268.12, 2069.58, 2941.71, 3287.91, 2266.61, 2724.01, 3325.34, 2328.61, 2033.24, 1201.61, 2268.04, 2159.03, 1256.24)","(2628.87, 1998.32, 2271.08, 1544.28, 2451.71, 1849.43, 2385.24, 3619.33, 3827.13, 9074.14, 6123.74, 7286.49, 6245.21, 5454.48, 6637.46, 3259.86)","(1064.15, 1984.74, 8288.12, 10138.01, 13410.65, 24523.97, 11457.04, 15108.26, 13408.23, 7144.4, 3991.2, 6288.01, 8208.74, 6626.67)","(14011.16, 20883.34, 45679.76, 19953.32, 21798.05, 13280.99, 10976.57, 8485.08, 16328.09, 8624.3)","(903.5, 3633.71, 3279.32, 3454.69, 3201.5, 8226.07, 15192.86, 6986.34)","(172.73, -9.2, 1059.05, 1268.12, 2069.58, 2941.71, 3287.91, 2266.61, 2724.01, 3325.34, 2328.61, 2033.24, 1201.61, 2268.04, 2159.03, 1256.24, 2628.87, 1998.32, 2271.08, 1544.28, 2451.71, 1849.43, 2385.24, 3619.33, 3827.13, 9074.14, 6123.74, 7286.49, 6245.21, 5454.48, 6637.46, 3259.86, 1064.15, 1984.74, 8288.12, 10138.01, 13410.65, 24523.97, 11457.04, 15108.26, 13408.23, 7144.4, 3991.2, 6288.01, 8208.74, 6626.67, 14011.16, 20883.34, 45679.76, 19953.32, 21798.05, 13280.99, 10976.57, 8485.08, 16328.09, 8624.3, 903.5, 3633.71, 3279.32, 3454.69, 3201.5, 8226.07, 15192.86, 6986.34)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"628",47.2329979,470416,537979.25,1331988,1718101.13,331677,407721.594,2606.32178,2203.55469,1235.6759,10738.7832,1668.95996,2483.50757,-277.58594,15871.0557,420.524475,2501.10181,9367.22363,1228.04443,1046.19031,-711.57159,50572.7969,1143.24231,790.539124,15173.3877,349.847168,-24.440605,17141.1348,"(37.35, 1030.83, 847.25, 1863.37, 1939.21, 4429.33, 6698.88, 4390.7, 3303.18, 2850.3, 1285.86, 1176.1, 2054.72, 2707.7, 2419.55, 1975.7)","(3333.48, 4452.58, 6182.85, 12611.91, 11908.77, 9918.4, 10215.83, 8167.29, 5527.28, 11222.53, 4042.62, 7230.56, 16885.98, 11839.18, 13080.41, 5495.02)","(3754.29, 4449.17, 11083.98, 11543.89, 14648, 27723.94, 10800.17, 9018.72, 8863.75, 4459.25, 3159.25, 5981.64, 10322.05, 8058.51)","(15682.38, 24109.83, 50600.55, 20654.37, 16972.07, 12376.96, 12517.2, 8778.86, 21612.61, 12811.77)","(630.93, 1237.41, 3191.24, 5125.04, 4220.39, 9549.98, 20842.34, 9393.13)","(37.35, 1030.83, 847.25, 1863.37, 1939.21, 4429.33, 6698.88, 4390.7, 3303.18, 2850.3, 1285.86, 1176.1, 2054.72, 2707.7, 2419.55, 1975.7, 3333.48, 4452.58, 6182.85, 12611.91, 11908.77, 9918.4, 10215.83, 8167.29, 5527.28, 11222.53, 4042.62, 7230.56, 16885.98, 11839.18, 13080.41, 5495.02, 3754.29, 4449.17, 11083.98, 11543.89, 14648, 27723.94, 10800.17, 9018.72, 8863.75, 4459.25, 3159.25, 5981.64, 10322.05, 8058.51, 15682.38, 24109.83, 50600.55, 20654.37, 16972.07, 12376.96, 12517.2, 8778.86, 21612.61, 12811.77, 630.93, 1237.41, 3191.24, 5125.04, 4220.39, 9549.98, 20842.34, 9393.13)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"629",47.2710991,767391,926457.75,1145712,1565628.25,503172,656542,3821.02148,498.940918,3159.35986,646.717285,1049.9845,35963.7617,988.609497,347.964722,2790.81348,146.182068,10654.2314,-488.41187,2783.62378,746.917908,-600.26526,2982.82544,271.255859,1164.0415,308.963348,827.953918,-304.29333,"(-254.17, 186.27, 1744.93, 2174.78, 3730.39, 4732.77, 5763.69, 3980.4, 9777.56, 4393.25, 1468.12, 710.85, 501.55, 134.25, 644.49, 827.03)","(5458.32, 7093.88, 7025.1, 3600.93, 3574.41, 1973.95, 3744.96, 36744.47, 21732.77, 21317.16, 7446.63, 4481.88, 3389.41, 3654.7, 4438.57, 1843.25)","(1016.99, 1844.93, 11148.32, 9883.44, 6818, 4495.03, 2030.7, 1540.4, 3644.66, 2423.6, 1533.01, 1349.79, 1241.06, 1175.51)","(20504.33, 10016.32, 6595.75, 3838.19, 2619.13, 2094.17, 1968.07, 1089.34, 2004.32, 597.04)","(554.21, 848.56, 1305.99, 1848.47, 1362.43, 1002.66, 546.43, 427.59)","(-254.17, 186.27, 1744.93, 2174.78, 3730.39, 4732.77, 5763.69, 3980.4, 9777.56, 4393.25, 1468.12, 710.85, 501.55, 134.25, 644.49, 827.03, 5458.32, 7093.88, 7025.1, 3600.93, 3574.41, 1973.95, 3744.96, 36744.47, 21732.77, 21317.16, 7446.63, 4481.88, 3389.41, 3654.7, 4438.57, 1843.25, 1016.99, 1844.93, 11148.32, 9883.44, 6818, 4495.03, 2030.7, 1540.4, 3644.66, 2423.6, 1533.01, 1349.79, 1241.06, 1175.51, 20504.33, 10016.32, 6595.75, 3838.19, 2619.13, 2094.17, 1968.07, 1089.34, 2004.32, 597.04, 554.21, 848.56, 1305.99, 1848.47, 1362.43, 1002.66, 546.43, 427.59)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"630",47.3463974,257850,317088.625,675237,812413.688,204663,262970.531,847.305725,-41.643494,2025.36877,4463.81201,43.6451416,33540.3828,1493.49084,2900.54077,79.906311,1582.38696,3201.78101,279.691528,279.642181,2321.46436,84.003418,1726.41638,1008.79181,7780.80029,259.962769,584.646423,5909.82617,"(152.96, 18.1, 447.28, 1176.23, 591.74, 1075.57, 2310.67, 2142.24, 7622.72, 3413.95, 986.44, 729.03, 309.38, 758.42, 1008.1, 1644.75)","(3916.67, 4817.11, 5387.38, 6136.95, 4495.29, 4817.53, 4934.1, 33949.7, 22134.88, 20443.41, 6571.01, 4232.56, 5221.5, 3630.48, 4301.44, 1715.06)","(1953.07, 2398.62, 4567.03, 6272.82, 3621.13, 3256.19, 936.7, 807.91, 1184.83, 625.74, 746.73, 2354.64, 4382.55, 4775.19)","(21441.73, 9070.78, 7219.59, 3990.61, 2165.37, 1581.07, 2666.5, 2967.47, 9339.66, 5238.19)","(126.79, 578.14, 683.1, 1684.27, 1484.13, 3436.08, 7283.72, 3297.38)","(152.96, 18.1, 447.28, 1176.23, 591.74, 1075.57, 2310.67, 2142.24, 7622.72, 3413.95, 986.44, 729.03, 309.38, 758.42, 1008.1, 1644.75, 3916.67, 4817.11, 5387.38, 6136.95, 4495.29, 4817.53, 4934.1, 33949.7, 22134.88, 20443.41, 6571.01, 4232.56, 5221.5, 3630.48, 4301.44, 1715.06, 1953.07, 2398.62, 4567.03, 6272.82, 3621.13, 3256.19, 936.7, 807.91, 1184.83, 625.74, 746.73, 2354.64, 4382.55, 4775.19, 21441.73, 9070.78, 7219.59, 3990.61, 2165.37, 1581.07, 2666.5, 2967.47, 9339.66, 5238.19, 126.79, 578.14, 683.1, 1684.27, 1484.13, 3436.08, 7283.72, 3297.38)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"631",47.3533974,384103,451724.563,1314868,1696222.88,279519,339020.531,1423.56995,2345.99536,542.354492,12527.9414,107.997803,712.932312,1700.61499,5039.06738,724.005737,3975.49609,9309.69531,-995.38916,628.167114,-682.70331,42997.5859,2449.38403,537.062866,6980.81934,125.881699,-0.66307831,3071.9939,"(267.35, -91.5, 1123.75, 1534.51, 1776.07, 3298.21, 5448.81, 3268.53, 3637.93, 2487.7, 429.7, 989.77, 960.11, 1119.06, 891.79, 1252.34)","(2716.62, 2834.39, 5394.71, 12223.87, 14835.77, 9749.49, 10428.86, 5881.13, 5942.52, 9945.74, 3876.74, 3444.37, 6354.61, 4630.83, 5303.08, 2121.22)","(6061.57, 5145.06, 12230.43, 11119.49, 13018.75, 23933.48, 10605.27, 7493.83, 7395.26, 3160.41, 1989.67, 2822.65, 4345.16, 4763.08)","(12224.54, 20440.77, 42854.21, 19731.38, 12483.51, 10430.99, 9927.95, 5126.23, 10617.69, 5344.18)","(25.18, 448.21, 902.74, 1686.95, 1051.18, 2694.97, 4173.8, 2186.8)","(267.35, -91.5, 1123.75, 1534.51, 1776.07, 3298.21, 5448.81, 3268.53, 3637.93, 2487.7, 429.7, 989.77, 960.11, 1119.06, 891.79, 1252.34, 2716.62, 2834.39, 5394.71, 12223.87, 14835.77, 9749.49, 10428.86, 5881.13, 5942.52, 9945.74, 3876.74, 3444.37, 6354.61, 4630.83, 5303.08, 2121.22, 6061.57, 5145.06, 12230.43, 11119.49, 13018.75, 23933.48, 10605.27, 7493.83, 7395.26, 3160.41, 1989.67, 2822.65, 4345.16, 4763.08, 12224.54, 20440.77, 42854.21, 19731.38, 12483.51, 10430.99, 9927.95, 5126.23, 10617.69, 5344.18, 25.18, 448.21, 902.74, 1686.95, 1051.18, 2694.97, 4173.8, 2186.8)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"632",47.5463982,635339,744737.25,1012845,1307536,357370,453072.875,2026.83301,1710.69971,945.8479,11222.2803,1540.96057,61036.0039,141.431824,7749.31982,1299.89075,1707.98193,8516.86133,353.400391,384.634399,-4325.8193,422.518616,2123.2002,457.119507,5875.44434,503.202454,-151.76691,14670.3057,"(349.7, 339.22, 557.32, 1520.46, 2663.88, 4037.34, 6767.4, 4698.53, 15095.55, 5765.77, 1977.91, 1000.15, 1611.51, 2092.97, 2008.89, 1363.04)","(9259.34, 8700.05, 12150.26, 14703.07, 13712.59, 10722.05, 13247.41, 64352.85, 39293.52, 37224.72, 11349.52, 7939.52, 10637.25, 7854.35, 8970.29, 4305.25)","(2870.72, 3719.74, 9568.2, 9921.28, 6457.03, 4530.72, 2204.61, 1161.9, 1263.5, 1641.01, 846.35, 2047.25, 3253.88, 2924.28)","(28916.05, 14164.9, 11422.04, 4949.53, 3839, 2955.96, 3303.26, 3015.01, 10238.96, 5671.07)","(1081.06, 910.31, 1540.33, 2968.16, 2113.23, 6740.96, 16543.9, 7496.29)","(349.7, 339.22, 557.32, 1520.46, 2663.88, 4037.34, 6767.4, 4698.53, 15095.55, 5765.77, 1977.91, 1000.15, 1611.51, 2092.97, 2008.89, 1363.04, 9259.34, 8700.05, 12150.26, 14703.07, 13712.59, 10722.05, 13247.41, 64352.85, 39293.52, 37224.72, 11349.52, 7939.52, 10637.25, 7854.35, 8970.29, 4305.25, 2870.72, 3719.74, 9568.2, 9921.28, 6457.03, 4530.72, 2204.61, 1161.9, 1263.5, 1641.01, 846.35, 2047.25, 3253.88, 2924.28, 28916.05, 14164.9, 11422.04, 4949.53, 3839, 2955.96, 3303.26, 3015.01, 10238.96, 5671.07, 1081.06, 910.31, 1540.33, 2968.16, 2113.23, 6740.96, 16543.9, 7496.29)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"633",47.857399,662046,833220.438,1239947,1662235.75,512399,680632.375,2254.49194,3478.71582,3445.15771,-139.12518,1404.9873,8668.46387,953.721741,627.925049,-22.192841,7660.34424,9384.91309,4016.31421,407.947937,2762.69385,37013.1523,2159.9668,-322.21979,6217.51074,664.06665,1372.35352,525.564148,"(-76.44, 330.33, 1416.49, 1514.51, 1852.53, 2887.48, 3346.19, 2515.41, 4234.24, 2696.15, 1655.02, 1928.28, 842.6, 1011.73, 1339.47, 221.55)","(4985.34, 6288.86, 6598.16, 2812.71, 2412.59, 931.85, 2773.42, 10327.47, 7398.28, 10989.99, 5159.56, 3992.85, 2467.04, 1838.42, 2017.93, 638.59)","(8066.67, 8138.86, 13451.29, 12190.9, 12947.04, 21118.41, 9525.92, 10296.93, 7714.05, 2908.54, 2451.5, 3965.23, 3748.68, 4437.81)","(17695.93, 18899.82, 39665.36, 17890.42, 16252.82, 11022.69, 8741.05, 5534.27, 8175.64, 4875.95)","(605.05, 1949.07, 1574.26, 1941.2, 1920.83, 1308.14, 1854.28, 651.6)","(-76.44, 330.33, 1416.49, 1514.51, 1852.53, 2887.48, 3346.19, 2515.41, 4234.24, 2696.15, 1655.02, 1928.28, 842.6, 1011.73, 1339.47, 221.55, 4985.34, 6288.86, 6598.16, 2812.71, 2412.59, 931.85, 2773.42, 10327.47, 7398.28, 10989.99, 5159.56, 3992.85, 2467.04, 1838.42, 2017.93, 638.59, 8066.67, 8138.86, 13451.29, 12190.9, 12947.04, 21118.41, 9525.92, 10296.93, 7714.05, 2908.54, 2451.5, 3965.23, 3748.68, 4437.81, 17695.93, 18899.82, 39665.36, 17890.42, 16252.82, 11022.69, 8741.05, 5534.27, 8175.64, 4875.95, 605.05, 1949.07, 1574.26, 1941.2, 1920.83, 1308.14, 1854.28, 651.6)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"634",47.9152985,518094,626435.188,1327796,1790807.25,349874,448414.813,2124.61841,237.159058,2184.67773,12970.9805,2776.32471,706.527405,1198.71301,5490.375,414.957581,8725.96875,4236.48584,868.203857,741.174438,368.183838,118.555046,1658.64697,553.928467,14202.3232,-47.029427,628.941589,25511.3105,"(77.05, 196, 640.55, 1316.45, 1748.34, 4281.6, 6814.78, 3835.53, 2263.33, 1598.32, 270.92, 868.26, 1083.73, 1720.82, 2866.62, 1326.63)","(769.55, 2358.84, 5495.6, 13381.08, 16466.3, 12573.04, 12770.32, 6708.98, 4779.58, 3770.42, 2215.79, 3037.02, 6181.84, 5868.39, 8545.56, 4162.74)","(9031.47, 10093.72, 8937.26, 4137.25, 2441.24, 1535.95, 997.1, 1145.28, 1308.78, 876.35, 887, 4623.1, 8012.03, 7362.89)","(1146.26, 1430.46, 194.32, 753.85, 677.49, 628.19, 1716.92, 4999.16, 20443.81, 10723.53)","(854.56, 827.9, 1763.66, 2740.04, 3298.82, 12277.07, 27928.78, 13129.77)","(77.05, 196, 640.55, 1316.45, 1748.34, 4281.6, 6814.78, 3835.53, 2263.33, 1598.32, 270.92, 868.26, 1083.73, 1720.82, 2866.62, 1326.63, 769.55, 2358.84, 5495.6, 13381.08, 16466.3, 12573.04, 12770.32, 6708.98, 4779.58, 3770.42, 2215.79, 3037.02, 6181.84, 5868.39, 8545.56, 4162.74, 9031.47, 10093.72, 8937.26, 4137.25, 2441.24, 1535.95, 997.1, 1145.28, 1308.78, 876.35, 887, 4623.1, 8012.03, 7362.89, 1146.26, 1430.46, 194.32, 753.85, 677.49, 628.19, 1716.92, 4999.16, 20443.81, 10723.53, 854.56, 827.9, 1763.66, 2740.04, 3298.82, 12277.07, 27928.78, 13129.77)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"635",47.9277992,462175,546918.938,748379,920098.063,294469,370546.094,897.077637,709.447266,2419.01123,8592.05469,914.785583,1214.20935,811.643616,3772.80591,326.011993,136.861267,4679.70166,202.959061,993.752441,-446.75262,35794.0039,1548.85571,1136.56653,4932.25098,489.534668,551.792053,2239.90088,"(144.32, 67.69, 682.84, 672.32, 623.04, 1689.66, 3734.84, 1777.54, 2046.44, 2232.75, 281.89, 920.85, 808.03, 476.79, 752.37, 1123.25)","(1062.69, 2338.54, 4482.77, 9226.27, 9795.96, 7321.44, 7455.13, 5044.26, 4089.88, 7912.16, 2663.9, 2478.65, 4838.12, 3638.01, 3296.94, 1732.15)","(1445.81, 909.15, 4513.87, 7073.91, 10390.17, 19572.12, 8202.62, 6681.94, 6196.87, 2839.79, 2038.9, 2652.11, 2619.12, 3360.38)","(11170.55, 15038.43, 35983.78, 15417.87, 10697.67, 8425.03, 8299.71, 4623.46, 7861.68, 4296.46)","(383.61, 571.93, 1464.1, 2183.94, 1217.15, 2206.37, 3242.41, 1569.69)","(144.32, 67.69, 682.84, 672.32, 623.04, 1689.66, 3734.84, 1777.54, 2046.44, 2232.75, 281.89, 920.85, 808.03, 476.79, 752.37, 1123.25, 1062.69, 2338.54, 4482.77, 9226.27, 9795.96, 7321.44, 7455.13, 5044.26, 4089.88, 7912.16, 2663.9, 2478.65, 4838.12, 3638.01, 3296.94, 1732.15, 1445.81, 909.15, 4513.87, 7073.91, 10390.17, 19572.12, 8202.62, 6681.94, 6196.87, 2839.79, 2038.9, 2652.11, 2619.12, 3360.38, 11170.55, 15038.43, 35983.78, 15417.87, 10697.67, 8425.03, 8299.71, 4623.46, 7861.68, 4296.46, 383.61, 571.93, 1464.1, 2183.94, 1217.15, 2206.37, 3242.41, 1569.69)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"636",48.0180969,367682,428430.156,721779,869490.5,281573,338823.063,609.464722,472.059052,2626.23682,11064.1982,1144.90527,1212.78638,364.091309,6825.43311,48.7416077,4950.39111,7384.89844,379.642944,-314.12674,-2782.8687,59199.8438,2021.22913,2039.73816,9778.77734,700.545776,1111.63086,3853.74585,"(13.71, 54.23, 504.84, 668.46, 1003.61, 2493.71, 4425.95, 2758.95, 2768.13, 2923.79, 756.3, 743.49, 760.79, 1556.73, 1426.89, 908.64)","(1058.64, 2953.21, 5124.03, 11514.25, 13136.78, 9822.72, 10217.66, 6895.43, 5916.56, 11378.84, 3942.28, 3770.05, 7728.24, 5251.62, 5356.04, 2765.2)","(6083.36, 6360.47, 10377.36, 11960.49, 15764.29, 30335.98, 12558.02, 9542, 9055.98, 4593.84, 2596.57, 4056.51, 6035.64, 5848.56)","(16035.47, 27843.3, 58775.43, 26653.64, 19487.57, 13984.27, 14461.07, 8046.03, 14601.45, 7770.23)","(297.11, 799.35, 1953.41, 3337.46, 2677.63, 3208.9, 5882.81, 2887.27)","(13.71, 54.23, 504.84, 668.46, 1003.61, 2493.71, 4425.95, 2758.95, 2768.13, 2923.79, 756.3, 743.49, 760.79, 1556.73, 1426.89, 908.64, 1058.64, 2953.21, 5124.03, 11514.25, 13136.78, 9822.72, 10217.66, 6895.43, 5916.56, 11378.84, 3942.28, 3770.05, 7728.24, 5251.62, 5356.04, 2765.2, 6083.36, 6360.47, 10377.36, 11960.49, 15764.29, 30335.98, 12558.02, 9542, 9055.98, 4593.84, 2596.57, 4056.51, 6035.64, 5848.56, 16035.47, 27843.3, 58775.43, 26653.64, 19487.57, 13984.27, 14461.07, 8046.03, 14601.45, 7770.23, 297.11, 799.35, 1953.41, 3337.46, 2677.63, 3208.9, 5882.81, 2887.27)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
"637",48.0867996,435751,506595.438,1337289,1678073.25,312355,379320.281,2116.50391,1332.15588,1489.73352,7011.07861,469.870117,61368.7734,340.295166,5877.09814,1239.41174,4993.4043,7864.07129,593.565613,1269.09375,-2012.5273,855.484619,1383.16797,802.67157,6151.55176,300.810272,-494.48105,45344.9844,"(-316.67, 495.75, 1258.77, 1269.43, 1822.24, 3524.65, 4835.88, 3586.95, 14092.45, 5372.94, 1698.73, 1525.34, 651.47, 1540.61, 2477.4, 3230.79)","(8491.1, 9547.02, 10260.26, 9788.83, 9390.32, 7103.38, 8321.04, 62835.95, 38509.67, 36214.9, 11406.04, 7843.87, 9302.78, 8135.78, 12378.62, 5818.65)","(5366.4, 6607.9, 10380.9, 11051.99, 7055.55, 4808.7, 2108.17, 1869.5, 2232.08, 1227.57, 642.82, 2515.63, 4645.61, 4756.99)","(31984.02, 14903.52, 12751.62, 5739.54, 3643.33, 2671.13, 4131.08, 4376.42, 16897.26, 9818.19)","(1485.28, 1785.8, 1630.71, 2310.85, 4123.01, 19346.79, 47475.2, 21658.83)","(-316.67, 495.75, 1258.77, 1269.43, 1822.24, 3524.65, 4835.88, 3586.95, 14092.45, 5372.94, 1698.73, 1525.34, 651.47, 1540.61, 2477.4, 3230.79, 8491.1, 9547.02, 10260.26, 9788.83, 9390.32, 7103.38, 8321.04, 62835.95, 38509.67, 36214.9, 11406.04, 7843.87, 9302.78, 8135.78, 12378.62, 5818.65, 5366.4, 6607.9, 10380.9, 11051.99, 7055.55, 4808.7, 2108.17, 1869.5, 2232.08, 1227.57, 642.82, 2515.63, 4645.61, 4756.99, 31984.02, 14903.52, 12751.62, 5739.54, 3643.33, 2671.13, 4131.08, 4376.42, 16897.26, 9818.19, 1485.28, 1785.8, 1630.71, 2310.85, 4123.01, 19346.79, 47475.2, 21658.83)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_13-21_CD3+.csv",NA,NA
