"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","LIVE.DEAD.Blue.A","BV421.A","eFluor.450.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","UV.A","Violet.A","Blue.A","YellowGreen.A","Red.A","UV...Violet...Blue...YellowGreen...Red.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"208",13.9361,439939,499358.281,1214087,1576473.75,243341,302132.813,901.353271,1074.39221,707.095093,20773.168,996.54071,1387.37109,1122.23779,2076.70239,47.5864563,1317.94653,2636.38574,8563.65527,1478.92358,34.4467659,55667.4219,2812.8252,1214.55908,16986.6133,-0.20320892,-57.398415,5286.41553,"(-63.41, 10.12, 639.56, 960.72, 1570.18, 4006.35, 8231.5, 4301.57, 3119.79, 2893.49, 2494.96, 2718.72, 1392.51, 2002.37, 1827.21, 1277.84)","(1416.65, 978.01, 7063.76, 20471.53, 21741.08, 17990.28, 17352.16, 11107.23, 8242, 13486.58, 7881.91, 6770.57, 5227.49, 5253.44, 5453.62, 2148.52)","(2753.66, 3413.48, 4009.4, 9370.71, 13198.21, 29245.27, 13330.44, 18843.04, 13801.8, 5713.81, 4989.09, 7690.73, 10417.45, 10777.06)","(16822.24, 26650, 55308.26, 27013.56, 26546.93, 17364.99, 15120.75, 11698.86, 22382.25, 10852.33)","(793.23, 3564.34, 1588.55, 1879.4, 1746.89, 3377.44, 7400.65, 3890.55)","(-63.41, 10.12, 639.56, 960.72, 1570.18, 4006.35, 8231.5, 4301.57, 3119.79, 2893.49, 2494.96, 2718.72, 1392.51, 2002.37, 1827.21, 1277.84, 1416.65, 978.01, 7063.76, 20471.53, 21741.08, 17990.28, 17352.16, 11107.23, 8242, 13486.58, 7881.91, 6770.57, 5227.49, 5253.44, 5453.62, 2148.52, 2753.66, 3413.48, 4009.4, 9370.71, 13198.21, 29245.27, 13330.44, 18843.04, 13801.8, 5713.81, 4989.09, 7690.73, 10417.45, 10777.06, 16822.24, 26650, 55308.26, 27013.56, 26546.93, 17364.99, 15120.75, 11698.86, 22382.25, 10852.33, 793.23, 3564.34, 1588.55, 1879.4, 1746.89, 3377.44, 7400.65, 3890.55)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"209",14.0052996,415158,519964.281,1486294,1947035.63,308108,385520.906,1466.02087,902.3172,1838.29614,8802.96094,870.376892,48548.9688,1120.85706,7542.93799,1028.68274,9752.60547,5560.4043,570.626038,901.352173,2087.83789,307.704651,1889.82446,369.508728,27385.9707,609.423767,513.285522,19924.5723,"(314.32, -92.94, 637.66, 1104.42, 1982.98, 3252.74, 5630.68, 4270.31, 11857.04, 4603.39, 1120.44, 821.68, 1242.67, 1266.58, 3333.15, 2581.95)","(6965.67, 8973.66, 8588.4, 12029.1, 10720.24, 8743.27, 10865.47, 52007.57, 32301.55, 29670.81, 10521.75, 7926.68, 10804.17, 8781.25, 12309.38, 5852.62)","(11195.6, 9689.61, 11609.17, 10382.09, 6116.05, 4050.87, 2578.21, 2060.66, 1801.95, 1315.99, 1762.22, 8147.8, 14436.58, 14344.19)","(29222.09, 13238.73, 10788.96, 5300.8, 3479.58, 2448.05, 3996.75, 8025.72, 32600.84, 17303.38)","(1063.2, 1456.51, 2197.92, 3377.92, 3457.74, 11889.27, 23501.93, 11065.96)","(314.32, -92.94, 637.66, 1104.42, 1982.98, 3252.74, 5630.68, 4270.31, 11857.04, 4603.39, 1120.44, 821.68, 1242.67, 1266.58, 3333.15, 2581.95, 6965.67, 8973.66, 8588.4, 12029.1, 10720.24, 8743.27, 10865.47, 52007.57, 32301.55, 29670.81, 10521.75, 7926.68, 10804.17, 8781.25, 12309.38, 5852.62, 11195.6, 9689.61, 11609.17, 10382.09, 6116.05, 4050.87, 2578.21, 2060.66, 1801.95, 1315.99, 1762.22, 8147.8, 14436.58, 14344.19, 29222.09, 13238.73, 10788.96, 5300.8, 3479.58, 2448.05, 3996.75, 8025.72, 32600.84, 17303.38, 1063.2, 1456.51, 2197.92, 3377.92, 3457.74, 11889.27, 23501.93, 11065.96)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"210",14.0121994,544523,663050,1087056,1377059.63,439113,550093.813,2090.98291,132.240784,2074.49731,791.453125,915.407776,45098.0352,505.839142,3519.8374,530.622131,1028.93665,4436.33545,5211.45605,7.31401062,236.72998,-156.487,2337.24243,795.611877,8911.44922,656.186157,449.758698,110.422249,"(510.08, 65.18, 1106.51, 1205.34, 1963.54, 2615.33, 3665.38, 3100.94, 10514.3, 4377.05, 2514.57, 1442.63, 1348.18, 1819.94, 766.43, 653.43)","(5655.94, 6286.33, 6413.61, 3272.59, 3036.75, 1061.91, 3706.73, 45313.5, 26729.46, 25207.18, 10182.93, 7358.69, 5953.47, 5210.78, 4488.08, 2015.12)","(1052.82, 2045.94, 5281.68, 7010.86, 4337.01, 2980.77, 1988.32, 5390.77, 3069.49, 1342.73, 1534.54, 2890.97, 4789.48, 4030.2)","(24882.41, 12523.43, 8677.97, 4677.07, 7651.04, 4385.39, 4370.19, 3899.66, 10114.34, 5799.03)","(272.15, 2393.47, 1787.07, 1845.86, 1633.04, 1212.23, 1496.5, 879.77)","(510.08, 65.18, 1106.51, 1205.34, 1963.54, 2615.33, 3665.38, 3100.94, 10514.3, 4377.05, 2514.57, 1442.63, 1348.18, 1819.94, 766.43, 653.43, 5655.94, 6286.33, 6413.61, 3272.59, 3036.75, 1061.91, 3706.73, 45313.5, 26729.46, 25207.18, 10182.93, 7358.69, 5953.47, 5210.78, 4488.08, 2015.12, 1052.82, 2045.94, 5281.68, 7010.86, 4337.01, 2980.77, 1988.32, 5390.77, 3069.49, 1342.73, 1534.54, 2890.97, 4789.48, 4030.2, 24882.41, 12523.43, 8677.97, 4677.07, 7651.04, 4385.39, 4370.19, 3899.66, 10114.34, 5799.03, 272.15, 2393.47, 1787.07, 1845.86, 1633.04, 1212.23, 1496.5, 879.77)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"211",14.0193996,607429,768728,1080058,1540448.25,337665,466330.438,1906.14331,2009.83594,921.787964,712.769592,1201.45569,39442.7109,491.140106,113.952942,1255.49438,3097.66626,11769.1777,643.159607,1797.276,664.324036,-84.893799,2513.31641,644.157288,710.866333,942.636108,879.342224,-261.80011,"(-43.64, 394.82, 1180.78, 1066.66, 2250.07, 2312.2, 3770.75, 3461.52, 10844.4, 4300.63, 1014.79, 917.07, 753.11, 595.55, 1377.7, 530.06)","(6530.22, 6627.05, 5947.51, 3172.17, 2987.29, 1807.24, 3488.99, 39520.49, 24293.89, 22848.74, 7686.22, 4382.52, 2889.99, 2110.96, 2487.41, 795.68)","(3158.86, 4960.02, 13199.84, 11991.02, 6636.42, 5139.79, 2144.6, 2301.46, 2876.79, 1864.96, 867.95, 1488.03, 386.99, 643.79)","(22968.09, 10272.72, 8318.17, 3872.28, 3116.25, 2949.44, 2060.36, 1918.89, 1354.99, 661.7)","(436.7, 1558.1, 1552.04, 1967.9, 1108.24, 931.28, 457.13, -71.35)","(-43.64, 394.82, 1180.78, 1066.66, 2250.07, 2312.2, 3770.75, 3461.52, 10844.4, 4300.63, 1014.79, 917.07, 753.11, 595.55, 1377.7, 530.06, 6530.22, 6627.05, 5947.51, 3172.17, 2987.29, 1807.24, 3488.99, 39520.49, 24293.89, 22848.74, 7686.22, 4382.52, 2889.99, 2110.96, 2487.41, 795.68, 3158.86, 4960.02, 13199.84, 11991.02, 6636.42, 5139.79, 2144.6, 2301.46, 2876.79, 1864.96, 867.95, 1488.03, 386.99, 643.79, 22968.09, 10272.72, 8318.17, 3872.28, 3116.25, 2949.44, 2060.36, 1918.89, 1354.99, 661.7, 436.7, 1558.1, 1552.04, 1967.9, 1108.24, 931.28, 457.13, -71.35)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"212",14.1683998,371528,425638.719,1296209,1595482.63,288586,337295.938,1009.32831,-286.96588,3857.68188,6937.71387,-667.6991,2105.32764,1273.91382,4049.14868,-298.81137,-103.82397,8097.39063,1019.26086,-449.38382,274.607544,43058.8828,2288.70337,489.481201,6665.55664,332.836334,-195.23886,29390.7676,"(392.35, 157.37, 615.87, 887.44, 1290.23, 2156.49, 3058.29, 1784.78, 1940.98, 2381.36, 858.86, 1127.52, 1260.7, 922.28, 2041.28, 1514.51)","(582.09, 2594.79, 4533.77, 7722.01, 7189.26, 5124.03, 5916.75, 4850.67, 3964.19, 8821.92, 3479.33, 3122.28, 4347.62, 4946.22, 6595.44, 3387.29)","(985.63, 1624.59, 9048.61, 9733.49, 12467.77, 23079.23, 9454.71, 7510.85, 7214.22, 2783.55, 1788.69, 3318.73, 5575.5, 4087.76)","(14023.54, 20350.76, 43478.61, 20310.95, 15541.17, 11604.21, 10049.44, 6726.78, 16214.4, 8049.35)","(1275.15, 1338.57, 775.43, 1430.3, 2504.34, 14050.78, 30165.29, 14274.51)","(392.35, 157.37, 615.87, 887.44, 1290.23, 2156.49, 3058.29, 1784.78, 1940.98, 2381.36, 858.86, 1127.52, 1260.7, 922.28, 2041.28, 1514.51, 582.09, 2594.79, 4533.77, 7722.01, 7189.26, 5124.03, 5916.75, 4850.67, 3964.19, 8821.92, 3479.33, 3122.28, 4347.62, 4946.22, 6595.44, 3387.29, 985.63, 1624.59, 9048.61, 9733.49, 12467.77, 23079.23, 9454.71, 7510.85, 7214.22, 2783.55, 1788.69, 3318.73, 5575.5, 4087.76, 14023.54, 20350.76, 43478.61, 20310.95, 15541.17, 11604.21, 10049.44, 6726.78, 16214.4, 8049.35, 1275.15, 1338.57, 775.43, 1430.3, 2504.34, 14050.78, 30165.29, 14274.51)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"213",14.1861992,920275,1092123.63,1294856,1657520.25,546424,677065.875,2173.38794,1958.52734,-835.99939,34029.8125,-1604.1256,2580.823,576.118164,9028.83789,1574.56079,-53.942017,22245.8926,8579.66895,1343.53723,1006.52704,174.329559,2513.31445,1171.70618,15019.123,1058.47876,-170.30536,40536.6094,"(-36.89, 133.71, 1344.96, 1898.51, 3163.13, 7124.14, 12189.6, 7482.49, 4735.25, 2160.34, 2069.66, 2213.57, 1917.09, 2685.99, 4046.6, 2354.06)","(2726.51, 2646.22, 9666.48, 33636.61, 33451.86, 26543.05, 25978.37, 13939.17, 8817.12, 6595.2, 5565.65, 8280.56, 11307.18, 10158.49, 14665.53, 6693.77)","(2636.04, 5940.47, 23518.06, 14574.6, 10486.28, 6315.1, 3576.32, 9975.94, 6468.79, 3329.22, 3133.65, 5817.88, 9128.95, 9087.67)","(6002.25, 3007.1, 1654.17, 3536.87, 10240.35, 3770.32, 5759.25, 8341.27, 25594.86, 14363.93)","(1427.61, 5628.38, 3952.11, 4292.94, 5401.04, 21272.09, 42950.17, 20728.34)","(-36.89, 133.71, 1344.96, 1898.51, 3163.13, 7124.14, 12189.6, 7482.49, 4735.25, 2160.34, 2069.66, 2213.57, 1917.09, 2685.99, 4046.6, 2354.06, 2726.51, 2646.22, 9666.48, 33636.61, 33451.86, 26543.05, 25978.37, 13939.17, 8817.12, 6595.2, 5565.65, 8280.56, 11307.18, 10158.49, 14665.53, 6693.77, 2636.04, 5940.47, 23518.06, 14574.6, 10486.28, 6315.1, 3576.32, 9975.94, 6468.79, 3329.22, 3133.65, 5817.88, 9128.95, 9087.67, 6002.25, 3007.1, 1654.17, 3536.87, 10240.35, 3770.32, 5759.25, 8341.27, 25594.86, 14363.93, 1427.61, 5628.38, 3952.11, 4292.94, 5401.04, 21272.09, 42950.17, 20728.34)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"214",14.1903992,358401,421495.875,1261949,1596431.38,331602,386018.406,1883.23462,-605.92938,2080.58643,7894.03125,1107.89392,47247.3008,581.123779,7854.66406,568.363281,10853.2598,6270.34619,552.048035,336.134186,2905.71265,929.631348,1428.66699,188.009064,8269.46289,455.706085,356.272186,18917.8965,"(500.53, -193.88, 398.91, 1253.99, 1876.16, 3217.11, 4997.56, 3381.61, 10259.57, 3883.59, 1722.28, 873.38, 1607.41, 1749.21, 1596.94, 1985.25)","(5319.3, 6137.09, 8460.07, 9810.78, 10207.77, 7477.14, 10293.22, 51130.95, 29684.88, 28809.59, 9387.61, 6563, 10270.76, 8036.1, 8974, 4497.6)","(10906.5, 11819.02, 12502.51, 9773.17, 7008.33, 5060.09, 2452.4, 990, 1638.43, 1030.29, 612.35, 2761.77, 4503.88, 4155.97)","(29149.38, 12999.07, 10483.41, 5091.23, 2897.26, 2473.1, 2514.4, 4500.5, 12963.61, 7826.51)","(690.85, 1253.56, 1305.64, 3147.83, 3063.6, 9596.22, 20998.69, 9224.77)","(500.53, -193.88, 398.91, 1253.99, 1876.16, 3217.11, 4997.56, 3381.61, 10259.57, 3883.59, 1722.28, 873.38, 1607.41, 1749.21, 1596.94, 1985.25, 5319.3, 6137.09, 8460.07, 9810.78, 10207.77, 7477.14, 10293.22, 51130.95, 29684.88, 28809.59, 9387.61, 6563, 10270.76, 8036.1, 8974, 4497.6, 10906.5, 11819.02, 12502.51, 9773.17, 7008.33, 5060.09, 2452.4, 990, 1638.43, 1030.29, 612.35, 2761.77, 4503.88, 4155.97, 29149.38, 12999.07, 10483.41, 5091.23, 2897.26, 2473.1, 2514.4, 4500.5, 12963.61, 7826.51, 690.85, 1253.56, 1305.64, 3147.83, 3063.6, 9596.22, 20998.69, 9224.77)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"215",14.2154999,491458,577612.688,1053124,1360918.5,253968,322895.688,1927.29517,544.457397,3879.85449,15890.3809,2039.00818,1752.65454,743.802856,8400.80371,306.513275,2552.53174,6523.40527,746.938782,205.627686,816.138367,43641.707,1869.64648,-2.4282532,7962.8623,223.171631,-414.19714,52525.6172,"(472.65, 456.36, 704.11, 977.63, 2119.7, 4315.45, 8011.47, 3948.38, 3002.93, 2498.5, 975.09, 1145.99, 1796.3, 1358.34, 3592.31, 2802.58)","(1554.36, 4960.24, 7833.7, 18051.17, 17520.17, 15675.67, 14582.53, 9333.74, 7723.21, 11560.69, 4039.08, 4525.39, 9277.44, 8152.47, 12890.45, 6078.44)","(4784.29, 3876.56, 8113.38, 9721.89, 13140.91, 23840.17, 10524.58, 7768.28, 6604.32, 3764.53, 2304.9, 3165.69, 6155.95, 6200.5)","(13493.09, 20015.77, 43682.17, 18655.35, 14992.31, 11894.73, 9797.9, 8087.79, 22492.53, 12144.48)","(1552.22, 1858.9, 2162.18, 2915.4, 4744.2, 23670.42, 55023.77, 24219.27)","(472.65, 456.36, 704.11, 977.63, 2119.7, 4315.45, 8011.47, 3948.38, 3002.93, 2498.5, 975.09, 1145.99, 1796.3, 1358.34, 3592.31, 2802.58, 1554.36, 4960.24, 7833.7, 18051.17, 17520.17, 15675.67, 14582.53, 9333.74, 7723.21, 11560.69, 4039.08, 4525.39, 9277.44, 8152.47, 12890.45, 6078.44, 4784.29, 3876.56, 8113.38, 9721.89, 13140.91, 23840.17, 10524.58, 7768.28, 6604.32, 3764.53, 2304.9, 3165.69, 6155.95, 6200.5, 13493.09, 20015.77, 43682.17, 18655.35, 14992.31, 11894.73, 9797.9, 8087.79, 22492.53, 12144.48, 1552.22, 1858.9, 2162.18, 2915.4, 4744.2, 23670.42, 55023.77, 24219.27)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"216",14.2340994,793604,955201.875,1184730,1670122.63,473132,612015.438,1852.04126,1014.39117,1541.27905,10830.7314,-565.59851,59826.8555,1376.63586,5097.44873,370.110718,1954.65173,7628.95215,-848.52661,280.204132,-328.85498,-73.072205,2767.04053,98.331955,5772.88721,602.995422,-380.2648,18795.9063,"(473.49, 125.5, 1369.26, 1787.78, 2399.42, 3242.98, 5980.5, 4814.88, 13911.08, 6069.53, 1723.67, 888.81, 1072.55, 1293.67, 1880.8, 983.54)","(8086.63, 9594.94, 10159.6, 13723.61, 12554.31, 9135.43, 11064.94, 63043.9, 37487.29, 36332.9, 11894.71, 6611.28, 8342.98, 6563.99, 7498.13, 3505.84)","(2781.51, 4540.34, 9349.04, 10067.65, 7413.93, 4865.31, 2069.79, 1085.7, 1318.06, 998.12, 1122.09, 1616.86, 4023.79, 3225.33)","(31880.08, 15290.05, 11417.07, 6835.58, 3035.53, 2008.35, 2998.11, 3450.33, 11115.94, 5069.22)","(873.33, 1255.46, 1021.54, 1609.05, 2032.84, 9381.5, 20124.05, 8663.98)","(473.49, 125.5, 1369.26, 1787.78, 2399.42, 3242.98, 5980.5, 4814.88, 13911.08, 6069.53, 1723.67, 888.81, 1072.55, 1293.67, 1880.8, 983.54, 8086.63, 9594.94, 10159.6, 13723.61, 12554.31, 9135.43, 11064.94, 63043.9, 37487.29, 36332.9, 11894.71, 6611.28, 8342.98, 6563.99, 7498.13, 3505.84, 2781.51, 4540.34, 9349.04, 10067.65, 7413.93, 4865.31, 2069.79, 1085.7, 1318.06, 998.12, 1122.09, 1616.86, 4023.79, 3225.33, 31880.08, 15290.05, 11417.07, 6835.58, 3035.53, 2008.35, 2998.11, 3450.33, 11115.94, 5069.22, 873.33, 1255.46, 1021.54, 1609.05, 2032.84, 9381.5, 20124.05, 8663.98)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"217",14.5403996,386637,464906.875,1376717,1777073.25,327323,408997.125,621.06958,1143.18018,2712.6731,13914.3691,1989.53638,1763.16528,50.1931152,2127.27051,572.765137,3524.27148,6585.3833,9411.42871,21549.541,-956.11615,65824.6719,1857.5448,812.464905,24202.3457,202.66922,486.533356,8489.13574,"(488.26, 191.37, 1003, 403.84, 1760.97, 3580.74, 6362.07, 3480.28, 3191.44, 3064.69, 3221.6, 3349.98, 2318.42, 2472.95, 2528.34, 1452.06)","(1598.68, 3608.56, 6812.97, 14731.58, 16177.28, 13760.18, 13501.84, 9914.52, 8429.66, 14689.56, 10286.04, 16753.04, 14840.69, 11079.29, 12493.67, 5110.31)","(4261.15, 5394.72, 9415.9, 12578.88, 17577.65, 34741.74, 18778.27, 28991.84, 35146.21, 16927.78, 10945.1, 15001.23, 18730.38, 16598.8)","(19169.75, 31368.59, 64997.1, 30745.14, 31533.31, 20434.63, 19065.43, 14367.5, 31393.53, 16530.03)","(1028.53, 7682.14, 9981.24, 8209.94, 6035.74, 8196.79, 13966.08, 6777.49)","(488.26, 191.37, 1003, 403.84, 1760.97, 3580.74, 6362.07, 3480.28, 3191.44, 3064.69, 3221.6, 3349.98, 2318.42, 2472.95, 2528.34, 1452.06, 1598.68, 3608.56, 6812.97, 14731.58, 16177.28, 13760.18, 13501.84, 9914.52, 8429.66, 14689.56, 10286.04, 16753.04, 14840.69, 11079.29, 12493.67, 5110.31, 4261.15, 5394.72, 9415.9, 12578.88, 17577.65, 34741.74, 18778.27, 28991.84, 35146.21, 16927.78, 10945.1, 15001.23, 18730.38, 16598.8, 19169.75, 31368.59, 64997.1, 30745.14, 31533.31, 20434.63, 19065.43, 14367.5, 31393.53, 16530.03, 1028.53, 7682.14, 9981.24, 8209.94, 6035.74, 8196.79, 13966.08, 6777.49)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"218",14.6180992,356544,400786.844,1212272,1473341,284400,330670.125,2006.82117,109.111023,4558.93799,10477.915,643.354736,20193.543,1296.22681,1375.4469,638.049805,690.642944,4077.41211,292.704712,1016.86536,1322.98877,-172.38245,1518.2749,186.259293,1218.53552,178.33197,236.03775,30165.5527,"(-91.59, 428.59, 873.38, 1217.15, 1584.74, 2988.88, 5083.56, 2772.3, 5597.68, 2004.18, 632.04, 749.65, 822.26, 1125.04, 1502.83, 968.5)","(2921.46, 5989.75, 8236.8, 13019.29, 12003.68, 9443.77, 9820.34, 23491.98, 14185.08, 14109.09, 4920.32, 2691.28, 2883.6, 3647.49, 6335.46, 2521.53)","(1791.72, 1663.86, 4797.45, 4794.2, 2962, 2280.79, 772.19, 646.98, 1299.02, 656.97, 188.77, 1303.27, 1841.75, 1549.64)","(11760.13, 5565.69, 3804.29, 2036.03, 1017.78, 919.97, 955.86, 2482.75, 7818.46, 4801.34)","(1162.92, 1048.06, 754.1, 1325.98, 2386, 14079.22, 30622.1, 14235.07)","(-91.59, 428.59, 873.38, 1217.15, 1584.74, 2988.88, 5083.56, 2772.3, 5597.68, 2004.18, 632.04, 749.65, 822.26, 1125.04, 1502.83, 968.5, 2921.46, 5989.75, 8236.8, 13019.29, 12003.68, 9443.77, 9820.34, 23491.98, 14185.08, 14109.09, 4920.32, 2691.28, 2883.6, 3647.49, 6335.46, 2521.53, 1791.72, 1663.86, 4797.45, 4794.2, 2962, 2280.79, 772.19, 646.98, 1299.02, 656.97, 188.77, 1303.27, 1841.75, 1549.64, 11760.13, 5565.69, 3804.29, 2036.03, 1017.78, 919.97, 955.86, 2482.75, 7818.46, 4801.34, 1162.92, 1048.06, 754.1, 1325.98, 2386, 14079.22, 30622.1, 14235.07)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"219",14.6466999,636892,775713.938,1098817,1578289.75,370114,495608.844,804.849915,1124.73035,1993.15601,20590.2715,1359.75208,524.576355,1732.98669,12711.2471,-231.47867,2605.14697,5538.65527,7417.21729,2158.60107,-443.67288,58472.4727,2095.35474,3209.94482,19880.6758,-414.60464,-240.24417,5813.31787,"(-113.49, 232.28, 382.66, 758.03, 1825.03, 4568.54, 7584.57, 4469.39, 4060.47, 3646.76, 2545.23, 3227.44, 3108.27, 3282.76, 2513.21, 1354.8)","(2153.9, 3547.64, 8538.8, 21151.65, 23181.73, 18081.28, 18218.41, 11177.98, 9012.45, 14935.47, 7972.13, 10510.52, 16503.14, 13004.47, 11369.5, 5080.64)","(5513.78, 4468.25, 7766.01, 12411.12, 16130.93, 32834.11, 16099.24, 18983.76, 14832.87, 7267.82, 5197.28, 9482.65, 13257.45, 12499.01)","(19474.18, 28734.46, 58086.84, 26950.25, 25916.78, 17954.93, 18390.45, 13436.57, 25388.37, 13921.24)","(694.85, 3236.67, 2682.15, 4998.91, 3367.61, 5325.63, 9633.78, 4541.17)","(-113.49, 232.28, 382.66, 758.03, 1825.03, 4568.54, 7584.57, 4469.39, 4060.47, 3646.76, 2545.23, 3227.44, 3108.27, 3282.76, 2513.21, 1354.8, 2153.9, 3547.64, 8538.8, 21151.65, 23181.73, 18081.28, 18218.41, 11177.98, 9012.45, 14935.47, 7972.13, 10510.52, 16503.14, 13004.47, 11369.5, 5080.64, 5513.78, 4468.25, 7766.01, 12411.12, 16130.93, 32834.11, 16099.24, 18983.76, 14832.87, 7267.82, 5197.28, 9482.65, 13257.45, 12499.01, 19474.18, 28734.46, 58086.84, 26950.25, 25916.78, 17954.93, 18390.45, 13436.57, 25388.37, 13921.24, 694.85, 3236.67, 2682.15, 4998.91, 3367.61, 5325.63, 9633.78, 4541.17)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"220",14.7145996,576795,728677.25,620747,838035.188,413184,551049,1606.26526,2534.8252,1385.14038,1020.57263,868.63092,46705.1289,699.525879,584.965759,384.356873,2205.23389,5242.16992,3304.54907,2566.42969,-388.62256,625.465454,1121.72034,1623.86194,16926.4277,281.580017,1002.35077,87.4310684,"(263.18, 677.23, 1316.78, 1349.12, 1333.22, 1575.4, 2196.74, 2138.28, 9525.08, 4071.75, 1296.13, 945.78, 869.58, 1249.94, 1070.58, 630.83)","(7614.42, 8022.14, 7629.47, 3756.11, 2807.68, 1480.5, 3958.2, 46521.54, 28698.23, 26947.82, 10121.49, 5683.59, 4621.53, 4155.04, 4801.22, 1566.38)","(2446.6, 2509.58, 6334.73, 8724.34, 5137.82, 3720.79, 1890.86, 4357.18, 4645.35, 2065.7, 2511.78, 5598.49, 9093.55, 8600.6)","(26819.17, 11759.77, 10199.07, 4479.07, 5314.37, 3705.13, 3933.66, 5607.77, 17649.48, 10118.04)","(-263.29, 1450.8, 2110.96, 1741.61, 1911.81, 1360.84, 2465.5, 902.19)","(263.18, 677.23, 1316.78, 1349.12, 1333.22, 1575.4, 2196.74, 2138.28, 9525.08, 4071.75, 1296.13, 945.78, 869.58, 1249.94, 1070.58, 630.83, 7614.42, 8022.14, 7629.47, 3756.11, 2807.68, 1480.5, 3958.2, 46521.54, 28698.23, 26947.82, 10121.49, 5683.59, 4621.53, 4155.04, 4801.22, 1566.38, 2446.6, 2509.58, 6334.73, 8724.34, 5137.82, 3720.79, 1890.86, 4357.18, 4645.35, 2065.7, 2511.78, 5598.49, 9093.55, 8600.6, 26819.17, 11759.77, 10199.07, 4479.07, 5314.37, 3705.13, 3933.66, 5607.77, 17649.48, 10118.04, -263.29, 1450.8, 2110.96, 1741.61, 1911.81, 1360.84, 2465.5, 902.19)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
"221",14.7150993,450383,520960.313,1288303,1615488.13,284465,342134.094,2071.88501,552.305969,2724.70557,14787.2441,2253.53906,1138.67651,741.952637,4899.60156,810.874695,1294.52942,7314.86182,512.976563,561.0979,-583.41187,43304.9727,986.046021,1027.54419,8740.17871,555.467163,-90.706047,18275.5293,"(35, 259.74, 1263.25, 1513.66, 1872.21, 3642.72, 5939.55, 3725.96, 2899.49, 2570.68, 1354.98, 784.29, 837.91, 1284.54, 1806.07, 960.71)","(880.6, 3540.76, 6257.49, 15565.18, 17620.97, 13629.98, 13457.84, 8676.05, 6336.81, 10180.71, 4162.93, 3205.22, 5928.14, 4974.08, 7393.31, 3002.06)","(2625.43, 3101.26, 8321.59, 9421.99, 12691.39, 23279.3, 9684.94, 7472.99, 6464.75, 3693.73, 2570.32, 3475.49, 5727.65, 5195.92)","(13288.73, 18930.12, 43627.78, 18874.93, 12882.73, 10228.89, 9439.76, 6449.27, 15635.47, 8262.19)","(490.5, 1108.97, 1309.33, 2025.1, 1996.61, 8750.09, 20171.72, 8372.24)","(35, 259.74, 1263.25, 1513.66, 1872.21, 3642.72, 5939.55, 3725.96, 2899.49, 2570.68, 1354.98, 784.29, 837.91, 1284.54, 1806.07, 960.71, 880.6, 3540.76, 6257.49, 15565.18, 17620.97, 13629.98, 13457.84, 8676.05, 6336.81, 10180.71, 4162.93, 3205.22, 5928.14, 4974.08, 7393.31, 3002.06, 2625.43, 3101.26, 8321.59, 9421.99, 12691.39, 23279.3, 9684.94, 7472.99, 6464.75, 3693.73, 2570.32, 3475.49, 5727.65, 5195.92, 13288.73, 18930.12, 43627.78, 18874.93, 12882.73, 10228.89, 9439.76, 6449.27, 15635.47, 8262.19, 490.5, 1108.97, 1309.33, 2025.1, 1996.61, 8750.09, 20171.72, 8372.24)","20210507_FR_PRO_T1D_HU_AD_NBD_20210507_NBD-BRI002_12-20_CD3+.csv",NA,NA
